MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.32895833333,-4719201.389921026,5015715.012335544,-200870.1625408954,582.9172155111646,837.4191365728618,7539.256717304258,-1.7575449338510405,152.19088823287316,6883368.443427877,28940727.56992755,57854151.57273665,-26837.610482733056,-26833.010411631523,121.28428225591779
60069.329305555555,-4699125.235938317,5038078.346352287,25376.624253986447,755.3741699523029,653.3293451274482,7542.477789829283,0.1246141269830502,151.8196245259959,6883081.593738408,28943200.289951913,57856560.22161275,-26916.54278548425,-26911.444129612784,135.64685197547078
60069.32965277778,-4673887.028115861,5054907.369759453,251595.4127770615,927.0223336840004,468.49917696387564,7537.390023139416,2.0069285322667256,151.44830440374304,6882787.928709383,28945555.123443183,57859026.696848504,-26821.32283746757,-26814.77117129464,150.615638140589
60069.33,-4643513.891424519,5066182.943327168,477536.97310248733,1097.671035932007,283.13366461426693,7523.997268787884,3.889361375059869,151.07639529395502,6882487.792098971,28947790.637944747,57861548.12502637,-26552.268740606967,-26543.191376734958,164.949519880116
60069.330347222225,-4608038.657535316,5071892.092920703,702952.3269236278,1267.130611969134,97.43854865472599,7502.3126103603245,5.771875227790916,150.70335947424488,6882181.554277473,28949904.38106238,57864121.40681658,-26110.460206176547,-26097.6609398844,178.9577556066215
60069.33069444444,-4567499.831740879,5072028.023555529,927593.0314787755,1435.2125167792553,-88.3798722721765,7472.3584992247825,7.654431851488912,150.3286494297229,6881869.61078902,28951893.755539767,57866743.228914335,-25497.734827470857,-25479.92196326552,193.66639935970306
60069.331041666665,-4521941.555422485,5066590.133718638,1151211.4594668408,1601.7295684414435,-274.11497952864823,7434.1669956932965,9.536991855575296,149.95170300320936,6881552.387613357,28953757.776138548,57869410.01969731,-24716.6809780951,-24692.81763143157,209.33225171640515
60069.33138888889,-4471413.56018195,5055584.022461299,1373561.0919445902,1766.4964293543217,-459.5603370461107,7387.779815957429,11.419514444586538,149.571938264966,6881230.347566526,28955497.973687742,57872117.895294815,-23770.62737718759,-23740.383263882824,224.57593248039484
60069.33173611111,-4415971.103928872,5039021.47050252,1594396.7981841632,1929.3299544887855,-644.5100209217956,7333.247923715615,13.301957073738524,149.1887480436414,6880903.974976465,28957116.175517842,57874862.78819129,-22663.62964002654,-22627.358395488936,238.24213046208024
60069.332083333335,-4355674.906272604,5016920.431800596,1813475.116528687,2090.049263934391,-828.7586194699081,7270.631261909566,15.18427508029481,148.80149390867018,6880573.778206709,28958612.860837527,57877640.42591553,-21400.453408909914,-21358.718905996786,250.55504552647471
60069.33243055556,-4290591.077418936,4989305.011643071,2030554.5132336873,2248.4757919308104,-1012.1013958910976,7199.99882451978,17.066421121639447,148.4094995737753,6880240.282360898,28959987.847774904,57880446.39225451,-19986.554548532735,-19939.824669312282,262.640210442245
60069.33277777778,-4220791.047718289,4956205.444213908,2245395.6663100533,2404.4334589391347,-1194.3346527108642,7121.428774391481,18.948344763667436,148.01204354701852,6879904.037012959,28961241.654931474,57883276.06221378,-18428.05601698159,-18376.78550346932,275.4638472981751
60069.333125,-4146351.491943139,4917658.0520155355,2457761.733355721,2557.7489755864767,-1375.2560303711132,7035.008402061469,20.829991910908983,147.60835091492424,6879565.613504892,28962376.094130624,57886124.62464962,-16731.721926936316,-16676.45456862557,289.25614914670587
60069.33347222222,-4067354.233831333,4873705.209016293,2667418.6263429048,2708.2521600615883,-1554.6647318366804,6940.833963952054,22.71130424224772,147.19758382866215,6879225.605023585,28963394.15302273,57888987.08156259,-14904.92863955967,-14846.331171088303,303.5307724773884
60069.333819444444,-3983886.1545398096,4824395.285796493,2874135.2774146935,2855.7761937194896,-1732.3617621601363,6839.010427004081,24.59221851477304,146.77883071819576,6878884.624043071,28964299.282140046,57891858.26955436,-12955.633143295749,-12894.66848713522,317.9269629754126
60069.33416666667,-3896039.0895903884,4769782.59186608,3077683.8926558737,3000.157628949321,-1908.1500947979637,6729.65126576449,26.472665696653216,146.3510937373,6878543.296107904,28965094.370812945,57894732.91207839,-10892.33887827839,-10830.401206380538,333.2135333493352
60069.33451388889,-3803909.724361236,4709927.316321388,3277840.214860535,3141.2364791725477,-2081.834912403398,6612.878534092403,28.35257003818756,145.91327412147902,6878202.264970168,28965782.863623045,57897605.576254316,-8724.058929672225,-8662.639206447013,349.6228992417455
60069.334861111114,-3707599.4896849273,4644895.454799583,3474383.772300376,3278.856617728002,-2253.223983137821,6488.822749875176,30.23184789954533,145.46415507608506,6877862.192191702,28966369.85855191,57900470.67622257,-6460.277019028801,-6400.418374592823,365.50710678100586
60069.33520833333,-3607214.43536246,4574758.729719133,3667098.132443592,3412.8660588173116,-2422.1278901542737,6357.622497903766,32.110406482168095,145.00238140784387,6877523.752215808,28966861.03877126,57903322.514624044,-4110.906211285034,-4053.177396753815,378.9243110641837
