MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.91993055555,13.513122756034136,2.4218527058308776,2.4218527058308776,-3.1860800482816584e-13,-5.710165389032018e-14,-5.710165389032018e-14,3.789647836966162e-13,-5.710165389032018e-14
60068.920277777775,-175.29442406445742,-12.38783702502648,-12.38783702502648,4.1335868265212285e-12,2.921153950505144e-13,2.921153950505144e-13,3.777778676194709e-13,2.921153950505144e-13
60068.920625,-302.84063040837646,-34.73035959297648,-34.73035959297648,7.142122545040854e-12,8.190726716949545e-13,8.190726716949545e-13,3.8092672388649443e-13,8.190726716949545e-13
60068.92097222222,-359.93857074156404,-57.95951753216131,-57.95951753216131,8.489690713472327e-12,1.3670620982251564e-12,1.3670620982251564e-12,3.805540608425736e-13,1.3670620982251564e-12
60068.921319444446,-404.10330686718225,-81.03577015449603,-81.03577015449603,9.53240066714783e-12,1.911554338597493e-12,1.911554338597493e-12,3.7964857999299666e-13,1.911554338597493e-12
60068.92166666667,-442.7962074652314,-103.645797486417,-103.645797486417,1.0446148521337667e-11,2.445141525383576e-12,2.445141525383576e-12,3.788465451240146e-13,2.445141525383576e-12
60068.92201388889,-476.2682584412396,-125.56476577787714,-125.56476577787714,1.1236791303475697e-11,2.9625007400947557e-12,2.9625007400947557e-12,3.783414472279451e-13,2.9625007400947557e-12
60068.92236111111,-504.05259408801794,-146.59186735066274,-146.59186735066274,1.1893257521755991e-11,3.458874826645735e-12,3.458874826645735e-12,3.7820784956689485e-13,3.458874826645735e-12
60068.92270833333,-525.7781860604882,-166.54904201960093,-166.54904201960093,1.24067407212366e-11,3.9300428136625035e-12,3.9300428136625035e-12,3.784781461782295e-13,3.9300428136625035e-12
60068.923055555555,-540.883696436882,-185.265774740465,-185.265774740465,1.2763951104083365e-11,4.371962596811915e-12,4.371962596811915e-12,3.791668256207217e-13,4.371962596811915e-12
