MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.14875,949805.1294819018,301750.62492797896,6805299.428960516,5121.528728043027,-5610.373544035815,-464.77474260171886,81.79201799800614,101.8743295190428,6871526.463950201,28961181.688573755,57953937.85670759,52451.67788916218,52362.60812301911,255.6371760852635
60069.149097222224,1102902.1079842194,133304.71614531986,6787617.238561385,5084.0036091612965,-5618.327506969397,-713.9305281955022,80.83302394409627,90.84198257240477,6871571.969838901,28961196.736311782,57953553.51881585,52045.01110705352,51976.904894029394,241.9547753147781
60069.14944444445,1254789.5848915926,-35287.416968894424,6762471.406331031,5040.902579913921,-5620.120862136038,-962.3055257200788,79.61297820656866,82.09973325093416,6871633.655410302,28961244.625015475,57953032.47380802,51465.26655113687,51404.1990849272,245.72687289118767
60069.14979166666,1405300.9710392633,-203840.90641778102,6729889.428164314,4992.272578933129,-5615.7514912719025,-1209.6284273763422,78.2126785723738,75.2644000913593,6871711.3889260115,28961325.623203594,57952375.84474493,50715.026916017465,50653.83627207754,258.4624345302582
60069.15013888889,1554271.1759043112,-372170.92169579817,6689906.921602672,4938.166421793713,-5605.223872799289,-1455.6292073776542,76.68890684136056,69.88934401969793,6871804.999620907,28961439.33145044,57951585.08699315,49797.633267642515,49734.052449347924,273.78025863319635
60069.15048611111,1701536.7783643194,-540092.8634633569,6642567.584456163,4878.642676185958,-5588.549011385731,-1700.0392011712945,75.07946127488854,65.60125533048489,6871914.272597147,28961583.850041233,57950662.03110593,48717.169954515215,48651.55128270017,288.7069472670555
60069.15083333333,1846936.2031799215,-707422.5636463367,6587923.150412703,4813.765734098401,-5565.744506567117,-1942.5912476987435,73.40927446050277,62.120451088768476,6872038.950086851,28961756.60539886,57949608.87200953,47478.44597627337,47412.23723546431,302.10654047876596
60069.15118055556,1990309.8915903533,-873976.4781992566,6526033.341660412,4743.605825172044,-5536.8346241568515,-2183.0200832242217,71.69498404795159,59.244919763002095,6872178.7360375235,28961955.28181429,57948428.13016898,46086.9730508373,46021.88284441591,313.04267555102706
60069.15152777778,2131500.4795067315,-1039571.8931349523,6456965.807493212,4668.23886592774,-5501.850199479321,-2421.062712199334,69.94791765777495,56.82968437911295,6872333.298833695,28962177.191635482,57947122.62843492,44548.940468420966,44486.621918971614,320.89204573631287
60069.151875,2270352.964908952,-1204027.1158225755,6380796.047940228,4587.746324399849,-5460.828550132405,-2656.458564461536,68.17596506453849,54.769983783463296,6872502.264351566,28962418.447843276,57945695.55030413,42871.187134812775,42813.171848561215,326.0077775642276
60069.15222222222,2406714.871646573,-1367161.6699524578,6297607.342403398,4502.215209094162,-5413.8134946387545,-2888.9496577088717,66.38474784281979,52.98915829428938,6872685.220827287,28962674.234253835,57944150.398629025,41061.17048748294,41008.90700412324,329.33453634008765
60069.15256944444,2540436.41550353,-1528796.4924826464,6207490.66829005,4411.738088274614,-5360.855372145224,-3118.2808950432564,64.57835857912883,51.430278664031604,6872881.72336995,28962939.510491513,57942490.95730883,39126.93262973125,39081.75475618309,331.7692264057696
60069.152916666666,2671370.676011717,-1688754.1280631737,6110544.607632458,4316.413015425873,-5302.011023535176,-3344.2004028040315,62.75983655124328,50.05042172715641,6873091.297845074,28963209.273770522,57940721.25827594,37077.063815590234,37040.01988911248,334.041781578213
