MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60070.11298611111,6412094.968615108,-652013.4675219944,-2406911.6746042524,2660.7188182730947,-124.66365172194213,7124.586092231547,-20.349952937984664,90.11495622476755,6873545.030441126,28927346.320796207,57936779.48280912,-17223.037017707058,-17289.79654287605,409.52822813391685
60070.113333333335,6488368.304779294,-655393.3745647613,-2191883.427220081,2423.6968843434593,-100.64205938390472,7209.312128074982,-18.449905968347025,90.02728258550398,6873508.934680598,28929308.385651123,57937079.71531453,-18907.974108275615,-18979.054609704814,436.95394545793533
60070.11368055556,6557489.694394543,-658050.8369696662,-1974432.5093228335,2183.966241113246,-76.50506315370785,7286.082157199143,-16.549774459958105,89.93878489676781,6873455.405172611,28931277.38423309,57937527.08271209,-20450.611077325884,-20524.91145844936,461.17960979416966
60070.11402777778,6619381.837264153,-659982.7910226788,-1754798.937727063,1941.7915198101023,-52.27931505385186,7354.808548789817,-14.64955441613324,89.84956884564647,6873384.307630464,28933248.111270357,57938122.737732224,-21844.175457069665,-21920.578578314242,481.7747125290334
60070.114375,6673975.419285067,-661186.9762937063,-1533225.2231943798,1697.4402754767282,-27.991589242575174,7415.412608382029,-12.749241897539887,89.75973293013094,6873295.547628717,28935215.585215006,57938867.498315915,-23082.541016092826,-23159.92413559826,498.4069088548422
60070.11472222222,6721209.189326369,-661661.935250544,-1309956.1036057137,1451.1826860658987,-3.6687664709799606,7467.824674636678,-10.848833071906379,89.66936963243892,6873189.06474764,28937175.00964863,57939761.89687863,-24160.254401925675,-24237.62425929046,511.0811616368592
60070.115069444444,6761030.040951475,-661407.0203334326,-1085238.2711442504,1203.2912558035487,20.662187559123197,7511.984194907466,-8.948324208099871,89.578566403688,6873064.83995793,28939121.65841379,57940806.11805195,-25072.558863883678,-25149.225423868458,520.2547343783081
60070.11541666667,6793393.071357773,-660422.3929149583,-859320.0944273353,954.0405376946945,44.974269655613114,7547.83980776387,-7.047711676580902,89.48740659457887,6872922.888955058,28941050.898080382,57942000.05473574,-25815.415169483123,-25890.956977626713,526.6833053342998
60070.11576388889,6818261.64369601,-658709.0237911316,-632451.3456459553,703.7068494343707,69.24046306320389,7575.349442329811,-5.1469919889284155,89.39597029264219,6872763.269343026,28942958.372536317,57943343.24749134,-26385.519335048957,-26459.597918299987,531.0425456687808
60070.116111111114,6835607.42982939,-656268.6942265835,-404882.91766016814,452.56794710386004,93.43373587370382,7594.480415718014,-3.2461617862514234,89.30433507422721,6872586.076642266,28944840.197234787,57944834.91804011,-26780.317398096788,-26852.364385385095,533.6548630557954
60070.11645833333,6845410.456527155,-653103.9987341585,-176866.54210220903,200.90267210879915,117.52706448983719,7605.2095080237195,-1.3452178402943624,89.21257669645281,6872391.454073795,28946693.077741224,57946473.886702895,-26998.0168541105,-27067.06056365623,534.4391976743937
60070.11680555555,6847659.121790704,-649218.3398668021,51345.49458735007,-51.00941165966781,141.49348518645303,7607.523006039551,0.5558429371079859,89.12076979719187,6872179.581629522,28948514.32692456,57948258.664295286,-27037.595111720493,-27102.4113058135,533.3183488883078
60070.11715277778,6842350.222377394,-644615.9276914187,279500.63709840603,-302.8883498095732,165.3061420246089,7601.4166930007605,2.4570235040784283,89.0289885437766,6871950.686616271,28950301.60683603,57950187.3631197,-26898.804440166652,-26958.075928251554,530.4018842689693
60070.1175,6829488.9530764,-639301.7757975748,507346.3472535661,-554.4540717171107,188.938316347632,7586.895861201453,4.358326688211852,88.93730727931242,6871705.035862785,28952052.90687185,57952257.76240601,-26582.173840468353,-26634.548469693374,525.9736761935055
60070.117847222224,6809088.909454643,-633281.6985920733,734630.3890026256,-805.4267262048623,212.3634791534766,7563.975376448267,6.259755176738547,88.84580116438885,6871442.941401177,28953766.97703947,57954467.2602214,-26089.007460085802,-26133.06261483038,519.9154691062868
60070.11819444445,6781172.073711181,-626562.3003768958,961101.114454787,-1055.527077932489,235.5553739973808,7532.679682649514,8.161311515846432,88.75454688969428,6871164.758532678,28955443.473934263,57956812.889519215,-25421.379797906375,-25455.692599384594,511.6778566837311
60070.11854166666,6745768.790755574,-619150.9679817306,1186507.754933004,-1304.4768825010767,258.4880852574144,7493.042756456885,10.062998157418585,88.66362338074505,6870870.885509429,28957082.888645384,57959291.320559315,-24582.127577865802,-24605.722714355994,500.72430063411593
60070.11888888889,6702917.734851454,-611055.8621267388,1410600.6990494642,-1551.9992642260916,281.1360548157397,7445.108029514507,11.964817406282451,88.57311254923994,6870561.762362694,28958686.384308532,57961898.87050904,-23574.838399706565,-23587.581821416086,486.637694273144
60070.11923611111,6652665.861064485,-602285.904270865,1633131.7828151658,-1797.819049842381,303.47405896979853,7388.928257610119,13.866771488391436,88.48310012979888,6870237.866254815,28960255.318276532,57964631.54233877,-22403.836144093282,-22406.218853655355,469.01258824393153
60070.11958333333,6595068.350858885,-592850.7677976014,1853854.560762732,-2041.6630471952208,325.4771994606971,7324.565422502055,15.768862476336539,88.39367655263553,6869899.708144604,28961791.017081983,57967485.05265644,-21074.163247947417,-21066.757215173737,447.362461976707
60070.11993055556,6530188.546394829,-582760.8662695475,2072524.58609457,-2283.260364840581,347.1209422610097,7252.090647436787,17.671092312563264,88.30493792894215,6869547.829385592,28963294.80042411,57970454.8601182,-19591.559812583182,-19574.833057153017,421.46242359280586
60070.12027777778,6458097.880015575,-572027.3463294171,2288899.678841996,-2522.3426763280554,368.3812132511258,7171.584017740119,19.57346274629533,88.2169871122369,6869182.800697929,28964767.309303828,57973536.17383877,-17962.439707942765,-17936.91031611896,392.34452340751886
60070.120625,6378875.793188243,-560662.0639592735,2502740.19604753,-2758.6442939991225,389.23447454934063,7083.134548480708,21.47597531510459,88.12993504519913,6868805.219119334,28966208.424436312,57976723.9788479,-16193.863722564478,-16160.16969445403,362.293778385967
60070.12097222222,6292609.657864316,-548677.5780157577,2713809.3019423177,-2991.902494351006,409.6577263588049,6986.8404636026735,23.378631308155658,88.04390214197346,6868415.718078018,28967619.82615243,57980012.950897865,-14293.509795260441,-14252.474563770658,332.168981552124
60070.12131944444,6199394.668309229,-536087.1253193058,2921873.2491894388,-3221.8584027139705,429.628481240541,6882.809170816563,25.28143189560957,87.95902003603743,6868014.963080939,28969007.14045413,57983397.49254527,-12269.640474455142,-12222.502200872876,299.4239643588662
60070.121666666666,6099333.721254132,-522904.6146849431,3126701.633153986,-3448.2576275621377,449.1246110334791,6771.156232128396,27.184378090904175,87.87543342619469,6867603.639492296,28970375.15108383,57986871.83598253,-10131.067935682653,-10079.49349229898,262.7480633445084
60070.12201388889,5992537.287883411,-509144.6141919419,3328067.6331912824,-3670.8492273193046,468.12422147565326,6652.004641617545,29.087470664671304,87.79330231106374,6867182.435649948,28971720.044272143,57990430.185281575,-7887.116558404425,-7832.658249114256,229.3689308911562
60070.12236111111,5879123.325183998,-494822.34092985746,3525748.2398465923,-3889.3851776378306,486.6059836852678,6525.4861557314425,30.990709807371477,87.71280464540854,6866752.060588355,28973036.00601494,57994066.56675004,-5547.583340479931,-5491.200235559168,208.3306430093944
60070.122708333336,5759217.169403705,-479953.6381986169,3719524.5430948506,-4103.62206693051,504.5494574229101,6391.741959591445,32.89409526459442,87.63413961674736,6866313.280595622,28974324.75059334,57997774.520250335,-3122.695704783623,-3064.9419093471206,201.28123869001865
60070.12305555555,5632951.372693236,-464554.95291324146,3909181.9937081225,-4313.32207271486,521.9349802694733,6250.921580389843,34.79762647678621,87.55753152406875,6865866.907260417,28975592.015390784,58001547.19971251,-623.067511720505,-564.4249660498799,206.17896011844277
60070.123402777775,5500465.540169682,-448643.3092364613,4094510.647621978,-4518.252797271858,538.7435357488093,6103.182466523262,36.70130260667412,87.48323450922102,6865413.789842576,28976844.57852153,58005377.43723164,1940.3466813609648,1999.434955544329,219.9934269078076
60070.12375,5361906.164790894,-432236.29434865713,4275305.406307149,-4718.1877503887645,554.9566911485953,5948.690093280832,38.60512254333306,87.41153818948368,6864954.815896304,28978093.201433353,58009257.73755454,4556.298979609503,4615.294484641998,235.81130889430642
60070.12409722222,5217426.4317064835,-415352.04043329414,4451366.24520968,-4912.907226831746,570.556569388987,5787.6170828167615,40.509084978619974,87.34277459543698,6864490.8918969,28979351.857820462,58013180.44141196,7213.297086694294,7271.357084817504,243.79617902264
60070.124444444446,5067186.021915922,-398009.20527915005,4622498.408192585,-5102.197732243959,585.525975190154,5620.141952151824,42.41318829136664,87.27732678118998,6864022.913622208,28980628.964437347,58017137.97551523,9899.654366694478,9955.860204902636,239.72054532915354
60070.12479166667,4911350.942283917,-380226.9502875535,4788512.587917984,-5285.851017819265,599.8485563283177,5446.449667898133,44.3174302247767,87.2156396332642,6863551.754122443,28981926.629028898,58021122.95423135,12603.540718002458,12657.0898274944,225.80504730716348
60070.12513888889,4750093.35790259,-362024.9168396862,4949225.134224075,-5463.664856254439,613.5087354910247,5266.732234808355,46.221807706248775,87.15823350888856,6863078.27703829,28983247.53158152,58025128.06725347,15313.03435578786,15363.152961398097,203.95238289609551
60070.12548611111,4583591.404679003,-343423.20045076776,5104458.252546457,-5635.443477445746,626.4915151279465,5081.188075560337,48.12631667426091,87.10572159055911,6862603.3365434455,28984593.532614835,58029146.08019656,18016.174212330352,18062.34321472153,176.77403935045004
60070.12583333333,4412028.9986603595,-324442.3433897351,5254040.19834734,-5800.997353730656,638.7824938491954,4890.022100573664,50.03095184514979,87.05883194735722,6862127.781553547,28985964.758268572,58033169.79916563,20701.012600557082,20743.085982189616,148.52458721399307
60070.126180555555,4235595.64018172,-305103.3057572567,5397805.474555781,-5960.143828598038,650.368020086424,4693.445883719647,51.93570646699222,87.0184365046104,6861652.466190454,28987363.641265657,58037191.98245357,23355.667944066616,23393.571536277483,121.3393239825964
60070.12652777778,4054486.1969130915,-285427.44583424926,5535595.023055651,-6112.707756696332,661.2352611530924,4491.677003557261,53.840572074621036,86.98558900249314,6861178.252669298,28988795.246826418,58041205.31622198,25968.377492608815,26001.932920872714,94.7061470374465
60070.126875,3868900.679162793,-265436.4932266632,5667256.396190702,-6258.521517402357,671.3722104656374,4284.938441461876,55.74553808212388,86.96157571140058,6860706.004452258,28990264.83794577,58045202.47245204,28527.549685384893,28556.487017757892,67.71716085448861
60070.127222222225,3679044.0111529552,-245152.52697918704,5792643.913278848,-6397.425008910314,680.767739290558,4073.4584096099215,57.65059118032775,86.94798397169706,6860236.5750977425,28991777.43715585,58049176.20334945,31021.815951594333,31045.735685687236,39.60018025711179
60070.12756944444,3485125.8074990585,-224597.9458200964,5911618.816114543,-6529.265835943662,689.4116050356649,3857.470051200156,59.55571448159682,86.94679658707145,6859770.807940401,28993337.95674253,58053119.344269544,33440.08154438864,33458.3429726526,9.614226710051298
60070.127916666665,3287360.1376086315,-203795.44230233738,6024049.409498287,-6653.899270475449,697.2943682453661,3637.2111298670516,61.46088635143521,86.96052391202443,6859309.525511711,28994949.870424587,58057024.903413035,35771.5754860655,35783.43029323536,-21.827632442116737
60070.12826388889,3085965.2980672303,-182767.98116298718,6129811.200748413,-6771.188303820813,704.4073692915847,3412.9239919986376,63.36607868485724,86.99239251223224,6858853.530801775,28996615.481435996,58060886.051462896,38005.899009276465,38010.79932881074,-53.65962956473231
