MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360,dtm2000_rho,nrlmsise00_rho
60069.02027777778,-33.045790657401085,85.98626982153704,-51.66832416572918,7.747413283997263e-13,-2.015903253649494e-12,1.2113369147480059e-12,6.798613063663318e-13,1.7098731200936035e-12,"(1.169922564171261e-12, Timestamp('2023-05-05 00:29:12'))","(1.180273218264228e-12, Timestamp('2023-05-05 00:29:12'))"
60069.020625,-23.341512348502874,80.87519072790941,-52.246148480392165,5.471481867807374e-13,-1.895794638394979e-12,1.224701509504258e-12,6.78601327302768e-13,1.70575675695748e-12,"(1.1645461102288202e-12, Timestamp('2023-05-05 00:29:42'))","(1.1957422333219725e-12, Timestamp('2023-05-05 00:29:42'))"
60069.02097222222,-16.038650892674923,75.42361932123701,-52.8693382371424,3.759052297569366e-13,-1.7677380186009372e-12,1.2391229705116208e-12,6.77717245960904e-13,1.7010971226898155e-12,"(1.1585992282895926e-12, Timestamp('2023-05-05 00:30:12'))","(1.2122279201033965e-12, Timestamp('2023-05-05 00:30:12'))"
60069.021319444444,-11.237085051834583,69.66547465665887,-53.540760746639634,2.633286405061611e-13,-1.6325332278729513e-12,1.2546684192602473e-12,6.771700513919851e-13,1.6960939603833934e-12,"(1.152309148624459e-12, Timestamp('2023-05-05 00:30:42'))","(1.2294972528835728e-12, Timestamp('2023-05-05 00:30:42'))"
60069.02166666667,-8.963475212454796,63.55320105068385,-54.26335941640039,2.1001688275898182e-13,-1.489070350244669e-12,1.2714066054232564e-12,6.769324767201655e-13,1.690946158163548e-12,"(1.1459130705824636e-12, Timestamp('2023-05-05 00:31:12'))","(1.2472796273487065e-12, Timestamp('2023-05-05 00:31:12'))"
60069.02201388889,-9.014612667262554,57.02278352870295,-55.04089958599458,2.1118244826551948e-13,-1.3358545149963784e-12,1.2894255536368691e-12,6.769828212515646e-13,1.6858343385699278e-12,"(1.1396527633442045e-12, Timestamp('2023-05-05 00:31:42'))","(1.2652686186453236e-12, Timestamp('2023-05-05 00:31:42'))"
60069.022361111114,-10.775393322110176,50.09381321488569,-55.876384172236754,2.5239258734974214e-13,-1.1733499418138854e-12,1.3087953962702521e-12,6.773019585885537e-13,1.6808895755240808e-12,"(1.133768513434736e-12, Timestamp('2023-05-05 00:32:12'))","(1.283125724449702e-12, Timestamp('2023-05-05 00:32:12'))"
60069.02270833333,-14.204766754060984,42.872355849978824,-56.77361658285889,3.32667367042087e-13,-1.0040456127466125e-12,1.3296050454807456e-12,6.778716986590176e-13,1.6762380933362633e-12,"(1.1284925068688523e-12, Timestamp('2023-05-05 00:32:42'))","(1.3004861275214715e-12, Timestamp('2023-05-05 00:32:42'))"
60069.02305555555,-19.58147818595171,35.48421737104654,-57.736841934339864,4.58515747979406e-13,-8.308909222707115e-13,1.351953668364282e-12,6.786739924383198e-13,1.6720255146447773e-12,"(1.124042187883626e-12, Timestamp('2023-05-05 00:33:12'))","(1.3169669370733459e-12, Timestamp('2023-05-05 00:33:12'))"
60069.02340277778,-26.679434053599834,28.03204689969619,-58.76595884561539,6.246235403197143e-13,-6.562911470205631e-13,1.3758388274161357e-12,6.796903520178464e-13,1.668378584545071e-12,"(1.1206134167771938e-12, Timestamp('2023-05-05 00:33:42'))","(1.3321773990044102e-12, Timestamp('2023-05-05 00:33:42'))"
60069.02375,-34.96857726946473,20.594178868023057,-59.8534872420753,8.185648228982447e-13,-4.820805332723252e-13,1.4010852888468594e-12,6.809015675030806e-13,1.6653821666952048e-12,"(1.1183739816937383e-12, Timestamp('2023-05-05 00:34:12'))","(1.3457312699438962e-12, Timestamp('2023-05-05 00:34:12'))"
60069.024097222224,-43.76681036874652,13.2388782735914,-60.98544074156218,1.0243632657027908e-12,-3.098562693584337e-13,1.4273657301506442e-12,6.822874945750851e-13,1.6630686967830061e-12,"(1.1174574447008792e-12, Timestamp('2023-05-05 00:34:42'))","(1.357260712222202e-12, Timestamp('2023-05-05 00:34:42'))"
60069.02444444445,-52.22390878945589,6.035255171793202,-62.14138352517038,1.2221182854212926e-12,-1.4123407982286235e-13,1.4542021623402774e-12,6.838270080675358e-13,1.6614064213489827e-12,"(1.1179576519205909e-12, Timestamp('2023-05-05 00:35:12'))","(1.36643131349692e-12, Timestamp('2023-05-05 00:35:12'))"
60069.02479166666,-59.37700345739722,-0.9479360208536188,-63.29204989189489,1.3893059284041644e-12,2.217985174116625e-14,1.4809103695970885e-12,6.85497866218299e-13,1.6602920829296464e-12,"(1.1199237395343355e-12, Timestamp('2023-05-05 00:35:42'))","(1.3729570406975876e-12, Timestamp('2023-05-05 00:35:42'))"
60069.02513888889,-65.22644074633718,-7.6596139793594675,-64.4035850988494,1.5259495617297314e-12,1.791939658378318e-13,1.5066991442566408e-12,6.872767843915554e-13,1.6596237426988153e-12,"(1.123356174674754e-12, Timestamp('2023-05-05 00:36:12'))","(1.3766146630963146e-12, Timestamp('2023-05-05 00:36:12'))"
60069.02548611111,-70.74808246269822,-14.078069359747072,-65.44765826656173,1.6548911726255055e-12,3.293046525089734e-13,1.5309072439023242e-12,6.89139441876879e-13,1.6593735799213957e-12,"(1.1282036448107197e-12, Timestamp('2023-05-05 00:36:42'))","(1.377256163179623e-12, Timestamp('2023-05-05 00:36:42'))"
60069.02583333333,-77.08855323120952,-20.210681000413995,-66.40834988566736,1.802953503083074e-12,4.726890904295573e-13,1.5531640177657002e-12,6.91060427840421e-13,1.6595989252822367e-12,"(1.1343610117564032e-12, Timestamp('2023-05-05 00:37:12'))","(1.3748181266156377e-12, Timestamp('2023-05-05 00:37:12'))"
60069.02618055556,-85.70486465469003,-26.10040934414913,-67.28615550847931,2.004203404686116e-12,6.103565938993922e-13,1.573482934739738e-12,6.930133270550364e-13,1.6604639014689516e-12,"(1.1416688770945272e-12, Timestamp('2023-05-05 00:37:42'))","(1.369327599144881e-12, Timestamp('2023-05-05 00:37:42'))"
60069.02652777778,-97.72506759688258,-31.82006427415957,-68.0956718456621,2.2849991441277042e-12,7.440140121720679e-13,1.5922071553635075e-12,6.949707318223141e-13,1.6622134371798494e-12,"(1.149914768901799e-12, Timestamp('2023-05-05 00:38:12'))","(1.3609034162869437e-12, Timestamp('2023-05-05 00:38:12'))"
60069.026875,-112.7351233176887,-37.43786103483289,-68.85777045233796,2.6356351961194364e-12,8.752600015593524e-13,1.6098262723239436e-12,6.969043376694392e-13,1.665058867276551e-12,"(1.1588364899350157e-12, Timestamp('2023-05-05 00:38:42'))","(1.3497529956999974e-12, Timestamp('2023-05-05 00:38:42'))"
60069.02722222222,-128.61574801802635,-42.98406375776976,-69.58776949929694,3.006551315318821e-12,1.0048053634190875e-12,1.6266997093457848e-12,6.987850100578567e-13,1.6690539008770337e-12,"(1.168127753879664e-12, Timestamp('2023-05-05 00:39:12'))","(1.3361644908382457e-12, Timestamp('2023-05-05 00:39:12'))"
60069.02756944444,-143.75640485435724,-48.46706632561982,-70.29121209171912,3.360103421795088e-12,1.1328493890068826e-12,1.642958047753035e-12,7.005830718053731e-13,1.6741341323703113e-12,"(1.1774466627615752e-12, Timestamp('2023-05-05 00:39:42'))","(1.320495212602464e-12, Timestamp('2023-05-05 00:39:42'))"
60069.027916666666,-158.34783954545856,-53.90802266765386,-70.96875635197179,3.7007632671114406e-12,1.2598898138663365e-12,1.6586179348822788e-12,7.022684515144368e-13,1.6802501758127515e-12,"(1.1864265364487678e-12, Timestamp('2023-05-05 00:40:12'))","(1.3031565065815892e-12, Timestamp('2023-05-05 00:40:12'))"
60069.02826388889,-173.21509070321918,-59.340687963180244,-71.62215864399656,4.0478233207802515e-12,1.3867187877992486e-12,1.673721630527681e-12,7.038109047521678e-13,1.6874129729570227e-12,"(1.1946891977184549e-12, Timestamp('2023-05-05 00:40:42'))","(1.284596511553008e-12, Timestamp('2023-05-05 00:40:42'))"
60069.02861111111,-188.74417865648866,-64.7885887020578,-72.25606876431654,4.41031066419688e-12,1.5138893591573447e-12,1.6883790159387414e-12,7.051800346129566e-13,1.695661250890972e-12,"(1.2018598348323122e-12, Timestamp('2023-05-05 00:41:12'))","(1.2652815286382278e-12, Timestamp('2023-05-05 00:41:12'))"
60069.028958333336,-204.9096519611776,-70.25113126151264,-72.88092685459803,4.787636166411144e-12,1.6413909912971654e-12,1.7028351661870318e-12,7.063456097135008e-13,1.7050314228354809e-12,"(1.2075834365113222e-12, Timestamp('2023-05-05 00:41:42'))","(1.2456780109001168e-12, Timestamp('2023-05-05 00:41:42'))"
60069.02930555555,-221.11522236838937,-75.70613247404496,-73.51327971551153,5.165875728286962e-12,1.7687089474942284e-12,1.7174777173704972e-12,7.072776619665607e-13,1.715516746488989e-12,"(1.2115410349111976e-12, Timestamp('2023-05-05 00:42:12'))","(1.2262353600898675e-12, Timestamp('2023-05-05 00:42:12'))"
60069.029652777775,-236.0466439165175,-81.11861880483727,-74.16554932248675,5.514337273184977e-12,1.8950297949713693e-12,1.7325976181210571e-12,7.07946786994157e-13,1.727016517256293e-12,"(1.2134652354174461e-12, Timestamp('2023-05-05 00:42:42'))","(1.2073710516270123e-12, Timestamp('2023-05-05 00:42:42'))"
60069.03,-248.17043220996857,-86.4422596403708,-74.83467192643633,5.797215640270106e-12,2.019275282332839e-12,1.748124168794483e-12,7.083244380543619e-13,1.7393222819177727e-12,"(1.2131535151274782e-12, Timestamp('2023-05-05 00:43:12'))","(1.1894582896334132e-12, Timestamp('2023-05-05 00:43:12'))"
60069.03034722222,-256.7077949754894,-91.6174238204956,-75.50296716125061,5.996339919045344e-12,2.1400566188003275e-12,1.7636451438438197e-12,7.083831214648837e-13,1.752172786781381e-12,"(1.2104780339906977e-12, Timestamp('2023-05-05 00:43:42'))","(1.1728163188826518e-12, Timestamp('2023-05-05 00:43:42'))"
60069.030694444446,-262.23055029660463,-96.58131858116637,-76.14992652069778,6.125086401892992e-12,2.2559115268960206e-12,1.7786824567523158e-12,7.080967770878918e-13,1.7653506155997155e-12,"(1.2053915310243926e-12, Timestamp('2023-05-05 00:44:12'))","(1.1577038424977873e-12, Timestamp('2023-05-05 00:44:12'))"
60069.03104166667,-265.7025849632919,-101.28506008703262,-76.75878351020316,6.205982850583088e-12,2.365702787600815e-12,1.7928455387882383e-12,7.074408978956025e-13,1.7787091143588712e-12,"(1.1979281082277152e-12, Timestamp('2023-05-05 00:44:42'))","(1.144314657050076e-12, Timestamp('2023-05-05 00:44:42'))"
60069.03138888889,-266.26307433471084,-105.67555292577794,-77.31102622368684,6.218932129784133e-12,2.468194634441472e-12,1.8057029731606021e-12,7.06392721547839e-13,1.7920427884118139e-12,"(1.1881993583431496e-12, Timestamp('2023-05-05 00:45:12'))","(1.1327756966435653e-12, Timestamp('2023-05-05 00:45:12'))"
60069.03173611111,-261.98991487175226,-109.67459654050569,-77.78548826111688,6.119047655772475e-12,2.561564567046362e-12,1.816761190331697e-12,7.04931436026936e-13,1.805013704668279e-12,"(1.1763861389280326e-12, Timestamp('2023-05-05 00:45:42'))","(1.123146998983583e-12, Timestamp('2023-05-05 00:45:42'))"
60069.03208333333,-252.842233851552,-113.2068996142596,-78.16561832312081,5.905376749643494e-12,2.644057453130155e-12,1.825634183163707e-12,7.030385590574911e-13,1.8172849757330179e-12,"(1.1627270212795273e-12, Timestamp('2023-05-05 00:46:12'))","(1.1154234328096814e-12, Timestamp('2023-05-05 00:46:12'))"
60069.032430555555,-239.36739989742637,-116.21232127857705,-78.43168501847734,5.590699814218415e-12,2.714271881887192e-12,1.8318618452201062e-12,7.006980607587165e-13,1.8285621693670685e-12,"(1.147503846627428e-12, Timestamp('2023-05-05 00:46:42'))","(1.1095372478748534e-12, Timestamp('2023-05-05 00:46:42'))"
60069.03277777778,-220.68945699557662,-118.61429524024328,-78.54829926474227,5.154546226308851e-12,2.7704217330560315e-12,1.8346179517138004e-12,6.978965057231705e-13,1.838493175851634e-12,"(1.131026020171107e-12, Timestamp('2023-05-05 00:47:12'))","(1.105361594717664e-12, Timestamp('2023-05-05 00:47:12'))"
60069.033125,-197.46417294070125,-120.33161683020492,-78.48089991458174,4.6122133774622094e-12,2.8106115889822386e-12,1.833095346212535e-12,6.946231827436799e-13,1.846775410793343e-12,"(1.1136147483221203e-12, Timestamp('2023-05-05 00:47:42'))","(1.102714854197827e-12, Timestamp('2023-05-05 00:47:42'))"
60069.033472222225,-173.62465689703822,-121.34602591171861,-78.22534063272178,4.0555460813872e-12,2.8344153916457643e-12,1.8271971235994734e-12,6.908702877216533e-13,1.8533817167358587e-12,"(1.095588405383745e-12, Timestamp('2023-05-05 00:48:12'))","(1.101365824188096e-12, Timestamp('2023-05-05 00:48:12'))"
60069.03381944444,-152.62986271083355,-121.72630253111323,-77.80724456186095,3.565324424797063e-12,2.8434393626930125e-12,1.8175215815277746e-12,6.866327114876305e-13,1.858523608791067e-12,"(1.077249215591383e-12, Timestamp('2023-05-05 00:48:42'))","(1.1010391382448328e-12, Timestamp('2023-05-05 00:48:42'))"
60069.034166666665,-135.09817760810256,-121.59647159371525,-77.25947779338392,3.1559883835512753e-12,2.840579041293981e-12,1.804835703576016e-12,6.819080278761695e-13,1.862452177738422e-12,"(1.0588727304804723e-12, Timestamp('2023-05-05 00:49:12'))","(1.101421868604205e-12, Timestamp('2023-05-05 00:49:12'))"
60069.03451388889,-120.07742155343294,-121.08698768218359,-76.60781679033406,2.805294109911725e-12,2.8288799754134283e-12,1.7897407725355725e-12,6.766963811707178e-13,1.8653502695901512e-12,"(1.040699913220745e-12, Timestamp('2023-05-05 00:49:42'))","(1.102170962212803e-12, Timestamp('2023-05-05 00:49:42'))"
60069.03486111111,-106.16875601187348,-120.28245730282119,-75.86438042159295,2.480559396101552e-12,2.8103162442190487e-12,1.7725186651255392e-12,6.71000503114185e-13,1.867302687031681e-12,"(1.0229321713024908e-12, Timestamp('2023-05-05 00:50:12'))","(1.1029219265428375e-12, Timestamp('2023-05-05 00:50:12'))"
60069.035208333335,-91.55450795218349,-119.21047800313681,-75.02650664583263,2.1393070700386576e-12,2.785529889451132e-12,1.753105769423822e-12,6.64825569046133e-13,1.8682693024012505e-12,"(1.0057286952963827e-12, Timestamp('2023-05-05 00:50:42'))","(1.1032983552586576e-12, Timestamp('2023-05-05 00:50:42'))"
60069.03555555556,-74.89875065907836,-117.87139006660631,-74.08583681283312,1.7503020505712247e-12,2.7545257286912454e-12,1.731305141283682e-12,6.581789960571096e-13,1.8681195528451754e-12,"(9.892059260309254e-13, Timestamp('2023-05-05 00:51:12'))","(1.1029223994236685e-12, Timestamp('2023-05-05 00:51:12'))"
60069.03590277778,-56.251206655055285,-116.26858376190066,-73.0399632272828,1.3146791058618337e-12,2.7173795342251584e-12,1.7070587327426814e-12,6.510702365391604e-13,1.8667276529185193e-12,"(9.734388010871238e-13, Timestamp('2023-05-05 00:51:42'))","(1.1014261019934797e-12, Timestamp('2023-05-05 00:51:42'))"
60069.03625,-36.97602042555809,-114.42519649583846,-71.89804301251554,8.642949363128369e-13,2.6746284965159785e-12,1.6805787586477896e-12,6.435102525605959e-13,1.8640613978662804e-12,"(9.584629820556784e-13, Timestamp('2023-05-05 00:52:12'))","(1.098462920453589e-12, Timestamp('2023-05-05 00:52:12'))"
60069.03659722222,-18.646893206983805,-112.37354961478462,-70.67738697216329,4.359196702636609e-13,2.6270242528169477e-12,1.6522679076889584e-12,6.35510833164799e-13,1.8601947402708857e-12,"(9.442780118536855e-13, Timestamp('2023-05-05 00:52:42'))","(1.093719406644997e-12, Timestamp('2023-05-05 00:52:42'))"
60069.036944444444,-2.7493352256715298,-110.15138152570775,-69.39701161554291,6.428210832274519e-14,2.5754455015234055e-12,1.6225690400687794e-12,6.270833915521072e-13,1.8553007391271576e-12,"(9.308509003449841e-13, Timestamp('2023-05-05 00:53:12'))","(1.0869263652787323e-12, Timestamp('2023-05-05 00:53:12'))"
60069.03729166667,9.61795562133193,-107.81168117510775,-68.07410085801449,-2.2491155442267055e-13,2.521127540267948e-12,1.5918821465492906e-12,6.182365910376396e-13,1.849623891505064e-12,"(9.181201086212005e-13, Timestamp('2023-05-05 00:53:42'))","(1.0778691662379618e-12, Timestamp('2023-05-05 00:53:42'))"
60069.03763888889,18.51482544466853,-105.41012348787238,-66.72422084034316,-4.330312428590146e-13,2.4653690049786356e-12,1.5605695212002816e-12,6.089686364472351e-13,1.8434019124530853e-12,"(9.059995935435323e-13, Timestamp('2023-05-05 00:54:12'))","(1.0663964167751771e-12, Timestamp('2023-05-05 00:54:12'))"
60069.037986111114,24.400668803602457,-102.98419468092422,-65.36443011915932,-5.707893089057069e-13,2.409043693976824e-12,1.5290284948756021e-12,5.993142763432502e-13,1.8368391817560696e-12,"(8.943832117390138e-13, Timestamp('2023-05-05 00:54:42'))","(1.05242683908092e-12, Timestamp('2023-05-05 00:54:42'))"
60069.03833333333,27.529767841100693,-100.5286753444622,-64.01327799442741,-6.441023174415881e-13,2.35202683627543e-12,1.4976915512410225e-12,5.893622348902955e-13,1.830120942141981e-12,"(8.831492674512182e-13, Timestamp('2023-05-05 00:55:12'))","(1.0359536132236935e-12, Timestamp('2023-05-05 00:55:12'))"
60069.03868055555,28.34780591726303,-97.96845830585808,-62.68820307140963,-6.633664344788759e-13,2.2925579167371467e-12,1.4669653756181694e-12,5.791867688216026e-13,1.823400704207726e-12,"(8.721651862291975e-13, Timestamp('2023-05-05 00:55:42'))","(1.0170457281383385e-12, Timestamp('2023-05-05 00:55:42'))"
60069.03902777778,27.4223250746727,-96.9556040874372,-61.40582902305242,-6.418350000784283e-13,2.269300651480482e-12,1.4372380959128868e-12,5.688542614305459e-13,1.816792994321753e-12,"(8.612926729698265e-13, Timestamp('2023-05-05 00:56:12'))","(9.958464535212463e-13, Timestamp('2023-05-05 00:56:12'))"
60069.039375,24.78367442637682,-96.59717235267162,-60.187359893798,-5.801937339934641e-13,2.2613706570022964e-12,1.4090053183891911e-12,5.584259050026589e-13,1.8104089596518824e-12,"(8.503932391010296e-13, Timestamp('2023-05-05 00:56:42'))","(9.725687086297736e-13, Timestamp('2023-05-05 00:56:42'))"
60069.039722222224,20.6323426887393,-95.53051528166979,-59.059214822823805,-4.831111163663271e-13,2.236869296959025e-12,1.3828852901103371e-12,5.479585699653891e-13,1.804345426824846e-12,"(8.393340005849568e-13, Timestamp('2023-05-05 00:57:12'))","(9.47487378098801e-13, Timestamp('2023-05-05 00:57:12'))"
60069.04006944445,15.780320230871439,-94.39252425848196,-58.048987246325446,-3.695797417220914e-13,2.210700684495521e-12,1.3595243569110507e-12,5.375052267547157e-13,1.7986448954647556e-12,"(8.279939342469776e-13, Timestamp('2023-05-05 00:57:42'))","(9.209292260816089e-13, Timestamp('2023-05-05 00:57:42'))"
60069.04041666666,10.74115389212966,-93.37608167082071,-57.18222129429794,-2.5161679394697663e-13,2.1873804748816035e-12,1.3395215576773624e-12,5.271151745623659e-13,1.7933158321612415e-12,"(8.162703074992423e-13, Timestamp('2023-05-05 00:58:12'))","(8.932608059807006e-13, Timestamp('2023-05-05 00:58:12'))"
60069.04076388889,5.401411470025778,-92.56880606493603,-56.48029574836708,-1.2655943041377898e-13,2.168961841673203e-12,1.323378916637322e-12,5.168341421903081e-13,1.788373898453207e-12,"(8.040848781351818e-13, Timestamp('2023-05-05 00:58:42'))","(8.648749014532984e-13, Timestamp('2023-05-05 00:58:42'))"
60069.04111111111,-0.4829190820455551,-92.02609153868009,-55.961012386240895,1.1317804837989487e-14,2.1567450588740377e-12,1.311515407593773e-12,5.067043575085857e-13,1.7838507263910792e-12,"(7.9138948484147e-13, Timestamp('2023-05-05 00:59:12'))","(8.361762770872389e-13, Timestamp('2023-05-05 00:59:12'))"
60069.04145833333,-6.7397530153393745,-91.74939554979404,-55.6324128486423,1.5799166431606384e-13,2.150767197242006e-12,1.304121601469811e-12,4.967645825728458e-13,1.7847100740119606e-12,"(7.781704525551419e-13, Timestamp('2023-05-05 00:59:42'))","(8.075674345065649e-13, Timestamp('2023-05-05 00:59:42'))"
60069.04180555556,-12.67797327786684,-91.6933842562139,-55.48203137639082,2.9726508410861406e-13,2.1499683731557066e-12,1.300907515904989e-12,4.870501886017022e-13,1.7862067175377117e-12,"(7.644513445928179e-13, Timestamp('2023-05-05 01:00:12'))","(7.79435197705956e-13, Timestamp('2023-05-05 01:00:12'))"
60069.04215277778,-17.61360379680991,-91.79965956863016,-55.48025246933103,4.130926091627862e-13,2.1529813733138e-12,1.301180752897198e-12,4.775932858306091e-13,1.787956056944177e-12,"(7.502935795768154e-13, Timestamp('2023-05-05 01:00:42'))","(7.521388062866413e-13, Timestamp('2023-05-05 01:00:42'))"
60069.0425,-20.914724096655846,-91.9988470500335,-55.58647365541094,4.90633803610845e-13,2.158180239307464e-12,1.3039905701280107e-12,4.684228153991385e-13,1.7895116204326528e-12,"(7.357944091313548e-13, Timestamp('2023-05-05 01:01:12'))","(7.259999021072225e-13, Timestamp('2023-05-05 01:01:12'))"
60069.04284722222,-21.627896040678024,-92.20906843959044,-55.74993279926065,5.074888000222293e-13,2.1636440921281755e-12,1.308146961886809e-12,4.595646773961318e-13,1.7904874056842429e-12,"(7.210822993464626e-13, Timestamp('2023-05-05 01:01:42'))","(7.01294942521798e-13, Timestamp('2023-05-05 01:01:42'))"
60069.04319444444,-18.963606286793947,-92.34553865566849,-55.9175796839926,4.450824035229401e-13,2.167381756291158e-12,1.312404950226616e-12,4.5104191137702816e-13,1.7905816353903879e-12,"(7.063099560632048e-13, Timestamp('2023-05-05 01:02:12'))","(6.782502594280163e-13, Timestamp('2023-05-05 01:02:12'))"
60069.043541666666,-12.802802219986916,-92.3221725801006,-56.04467065371573,3.005606037022788e-13,2.1673698811391437e-12,1.3157135255654525e-12,4.42874838981586e-13,1.789528920979558e-12,"(6.916454179783917e-13, Timestamp('2023-05-05 01:02:42'))","(6.57039648648221e-13, Timestamp('2023-05-05 01:02:42'))"
60069.04388888889,-3.5879115872085094,-92.05561313678821,-56.09888338285188,8.425122867328883e-14,2.1616470541520707e-12,1.317312240651415e-12,4.350812319327369e-13,1.7871079211255945e-12,"(6.772621428036557e-13, Timestamp('2023-05-05 01:03:12'))","(6.377844137387514e-13, Timestamp('2023-05-05 01:03:12'))"
60069.04423611111,8.698881316930056,-91.46597454727937,-56.057565100760094,-2.043172991754409e-13,2.148331515867261e-12,1.316667038260139e-12,4.276764493903805e-13,1.7833359673301324e-12,"(6.633289852921042e-13, Timestamp('2023-05-05 01:03:42'))","(6.205554533704892e-13, Timestamp('2023-05-05 01:03:42'))"
60069.044583333336,24.316290207207203,-90.47789342266817,-55.90422692238871,-5.712757071997704e-13,2.1256458987177347e-12,1.3133881236981698e-12,4.2067366109075713e-13,1.779881646069363e-12,"(6.500012402138226e-13, Timestamp('2023-05-05 01:04:12'))","(6.053771280738398e-13, Timestamp('2023-05-05 01:04:12'))"
60069.04493055555,41.742794923484325,-89.05273333446434,-55.62895750879414,-9.80925274324032e-13,2.092674365373394e-12,1.3072399800899329e-12,4.1408403877199194e-13,1.7684716366587197e-12,"(6.374134189212488e-13, Timestamp('2023-05-05 01:04:42'))","(5.92232256859531e-13, Timestamp('2023-05-05 01:04:42'))"
60069.045277777775,58.19329359382391,-87.21244662807634,-55.225946015678346,-1.3678306343896155e-12,2.0499244643305882e-12,1.2980832688495405e-12,4.079169044259427e-13,1.744538006215169e-12,"(6.25674339213401e-13, Timestamp('2023-05-05 01:05:12'))","(5.81067768882055e-13, Timestamp('2023-05-05 01:05:12'))"
60069.045625,71.82046598941088,-85.0258221372962,-54.69759363269226,-1.6885403733348523e-12,1.999005874954649e-12,1.2859718173741945e-12,4.0217989135835695e-13,1.7156170973833301e-12,"(6.148648925964497e-13, Timestamp('2023-05-05 01:05:42'))","(5.718006884152985e-13, Timestamp('2023-05-05 01:05:42'))"
60069.04597222222,81.82200774550438,-82.57501466243217,-54.06146355805298,-1.9241362991567154e-12,1.9418441015230835e-12,1.2713159611180897e-12,3.9687908620369413e-13,1.6831174046102371e-12,"(6.050383978281689e-13, Timestamp('2023-05-05 01:06:12'))","(5.643240939726466e-13, Timestamp('2023-05-05 01:06:12'))"
60069.046319444446,87.18635207414627,-79.9427740868181,-53.348473970053924,-2.050761172993531e-12,1.880380739169093e-12,1.2548406539959475e-12,3.9201917738929303e-13,1.6477529405282056e-12,"(5.962232608374568e-13, Timestamp('2023-05-05 01:06:42'))","(5.585128706890693e-13, Timestamp('2023-05-05 01:06:42'))"
60069.04666666667,87.25154533609748,-77.20377244402965,-52.59138763012985,-2.052762872028632e-12,1.816369406904761e-12,1.237315024046141e-12,3.8760355828858603e-13,1.6102339422134399e-12,"(5.884273431474517e-13, Timestamp('2023-05-05 01:07:12'))","(5.542290560871077e-13, Timestamp('2023-05-05 01:07:12'))"
60069.04701388889,82.92356944456697,-74.39329854237536,-51.81125374601947,-1.951374835854525e-12,1.7506387110946496e-12,1.2192332946019849e-12,3.83634437867467e-13,1.5712569014109623e-12,"(5.816434841863348e-13, Timestamp('2023-05-05 01:07:42'))","(5.513267999661382e-13, Timestamp('2023-05-05 01:07:42'))"
60069.04736111111,75.5852119922638,-71.50479388255626,-51.03147151474324,-1.7790754270705941e-12,1.6830332066439645e-12,1.2011454964024576e-12,3.8011282419502684e-13,1.5314467178076125e-12,"(5.75855317463048e-13, Timestamp('2023-05-05 01:08:12'))","(5.496567499028142e-13, Timestamp('2023-05-05 01:08:12'))"
60069.04770833333,65.79651595279574,-68.52926656138152,-50.450819215261276,-1.5490047615237181e-12,1.6133401392174719e-12,1.1877309619749162e-12,3.7703855083856707e-13,1.4914082207219077e-12,"(5.710430168360189e-13, Timestamp('2023-05-05 01:08:42'))","(5.490701414287151e-13, Timestamp('2023-05-05 01:08:42'))"
60069.048055555555,53.71132745966315,-65.49048197008669,-49.921593664379586,-1.2647521416417717e-12,1.5421184179635695e-12,1.1755144675694514e-12,3.7441003449008467e-13,1.4517303532412324e-12,"(5.671880231116095e-13, Timestamp('2023-05-05 01:09:12'))","(5.494222327982012e-13, Timestamp('2023-05-05 01:09:12'))"
60069.04840277778,40.12839287891984,-62.425735341198745,-48.7653948508203,-9.451008346232027e-13,1.470246135970402e-12,1.1485188433362667e-12,3.722239128472657e-13,1.4129241255103514e-12,"(5.642766643127465e-13, Timestamp('2023-05-05 01:09:42'))","(5.505754278855024e-13, Timestamp('2023-05-05 01:09:42'))"
60069.04875,27.14833565801382,-59.33413242114087,-47.39370928009351,-6.395189184734903e-13,1.397702631665007e-12,1.116428427991149e-12,3.704742405822747e-13,1.3753449038676444e-12,"(5.623021545229951e-13, Timestamp('2023-05-05 01:10:12'))","(5.524018711945515e-13, Timestamp('2023-05-05 01:10:12'))"
60069.049097222225,16.7615459933877,-56.16785514286409,-45.87855676526411,-3.949160919560594e-13,1.323361810141165e-12,1.0809373043196501e-12,3.691511451828119e-13,1.3391759182320095e-12,"(5.612651018133344e-13, Timestamp('2023-05-05 01:10:42'))","(5.547857960737131e-13, Timestamp('2023-05-05 01:10:42'))"
60069.04944444444,9.579360667616129,-52.86246282079568,-44.22924747371839,-2.257378864747606e-13,1.2457053288908715e-12,1.0422633818182519e-12,3.682385876652146e-13,1.3044761186724806e-12,"(5.611724452934883e-13, Timestamp('2023-05-05 01:11:12'))","(5.576256457132015e-13, Timestamp('2023-05-05 01:11:12'))"
60069.049791666665,4.857165865600109,-49.36634919034938,-42.45354575661735,-1.1447864395744243e-13,1.1635165174130916e-12,1.000588508583354e-12,3.6771266706907345e-13,1.2712442391115073e-12,"(5.620350393801352e-13, Timestamp('2023-05-05 01:11:42'))","(5.608365006472859e-13, Timestamp('2023-05-05 01:11:42'))"
