MJD,UTC,EDR,rho_eff,jb08_rho
60070.186944444446,2023-05-06 04:29:12,-352.0506623983383,9.315490034044407e-14,5.639153933238976e-13
60070.18729166667,2023-05-06 04:29:42,-323.9258762486279,8.571289857562948e-14,5.655778552131972e-13
60070.18763888889,2023-05-06 04:30:12,-301.60825143381953,7.980750955776548e-14,5.670909881070992e-13
60070.18798611111,2023-05-06 04:30:42,-286.42409168183804,7.578968189962927e-14,5.684721959370093e-13
60070.18833333333,2023-05-06 04:31:12,-279.9851103425026,7.408588546057845e-14,5.69739622929144e-13
60070.188680555555,2023-05-06 04:31:42,-283.20756393671036,7.49385676892529e-14,5.709119072756132e-13
60070.18902777778,2023-05-06 04:32:12,-292.6343443877995,7.743295525117386e-14,5.720080767208631e-13
60070.189375,2023-05-06 04:32:42,-301.87609665468335,7.987838314932828e-14,5.730474390215219e-13
60070.189722222225,2023-05-06 04:33:12,-307.69266575947404,8.141748525352202e-14,5.740496904483314e-13
60070.19006944444,2023-05-06 04:33:42,-309.8593494258821,8.199080387658183e-14,5.750348460867839e-13
60070.190416666665,2023-05-06 04:34:12,-307.993446059525,8.149707368174635e-14,5.760230578548786e-13
60070.19076388889,2023-05-06 04:34:42,-301.3768986314535,7.974629209803662e-14,5.770344945041777e-13
60070.19111111111,2023-05-06 04:35:12,-290.0948611795902,7.676099143901862e-14,5.780892925172787e-13
60070.191458333335,2023-05-06 04:35:42,-275.285881023854,7.284243874789966e-14,5.792074217016787e-13
60070.19180555556,2023-05-06 04:36:12,-258.5461075492203,6.841298555747593e-14,5.804086702753366e-13
60070.19215277778,2023-05-06 04:36:42,-241.2930724695325,6.384772000032726e-14,5.817124768984872e-13
60070.1925,2023-05-06 04:37:12,-224.57728622853756,5.942461398830063e-14,5.831378860583434e-13
60070.19284722222,2023-05-06 04:37:42,-208.92838744446635,5.5283813352571644e-14,5.847035561013018e-13
60070.19319444445,2023-05-06 04:38:12,-194.40685191005468,5.1441320382148755e-14,5.864276807269531e-13
60070.19354166667,2023-05-06 04:38:42,-180.91773388162255,4.787201181428903e-14,5.883280620381035e-13
60070.19388888889,2023-05-06 04:39:12,-168.45718919485807,4.4574870458054855e-14,5.904221387209595e-13
60070.194236111114,2023-05-06 04:39:42,-157.28589752689004,4.1618873855423535e-14,5.927271114934267e-13
60070.19458333333,2023-05-06 04:40:12,-147.41620484367013,3.900728882947103e-14,5.952600393096333e-13
60070.19493055555,2023-05-06 04:40:42,-138.08297754451632,3.6537656041438845e-14,5.980381549149961e-13
60070.19527777778,2023-05-06 04:41:12,-127.86985205486415,3.3835196456015585e-14,6.010792703405109e-13
60070.195625,2023-05-06 04:41:42,-115.9300769418478,3.0675854123968314e-14,6.044026473124797e-13
60070.195972222224,2023-05-06 04:42:12,-102.57111053913832,2.7140984524752314e-14,6.08030387188658e-13
60070.19631944445,2023-05-06 04:42:42,-88.36053613200784,2.3380773895809173e-14,6.119900577716061e-13
60070.19666666666,2023-05-06 04:43:12,-73.26809134334326,1.9387214614869898e-14,6.163198891875648e-13
60070.19701388889,2023-05-06 04:43:42,-57.66528072953224,1.5258609209447295e-14,6.210803878058429e-13
60070.19736111111,2023-05-06 04:44:12,-43.15938828513026,1.1420255502620567e-14,6.263828723256348e-13
60070.19770833333,2023-05-06 04:44:42,-30.445756904780865,8.056145757354595e-15,6.324727329589537e-13
60070.19805555556,2023-05-06 04:45:12,-18.01939009875059,4.7680480911733085e-15,6.400356735554055e-13
60070.19840277778,2023-05-06 04:45:42,-16.326403956860304,4.320072921204456e-15,6.516079661628472e-13
60070.19875,2023-05-06 04:46:12,-165.92114957794547,4.390381784260599e-14,6.524591689977535e-13
60070.19909722222,2023-05-06 04:46:42,-58.172908671200275,1.5392930872113575e-14,6.245172737584967e-13
60070.19944444444,2023-05-06 04:47:12,-44.882947228848934,1.1876320435261783e-14,6.165285178821534e-13
60070.199791666666,2023-05-06 04:47:42,-51.88597356528044,1.3729366857636193e-14,6.126253198684095e-13
60070.20013888889,2023-05-06 04:48:12,-66.08521265164018,1.7486578086806778e-14,6.100796149732763e-13
60070.20048611111,2023-05-06 04:48:42,-83.4427609294653,2.2079498517519415e-14,6.082404923312334e-13
60070.200833333336,2023-05-06 04:49:12,-101.72010269761086,2.6915802302039356e-14,6.068804443687526e-13
60070.20118055555,2023-05-06 04:49:42,-119.37051207944752,3.1586215690077894e-14,6.058980446613541e-13
60070.201527777775,2023-05-06 04:50:12,-134.9604216851294,3.571140740464597e-14,6.052389760345564e-13
60070.201875,2023-05-06 04:50:42,-147.48648699373007,3.902588594455652e-14,6.048692451483041e-13
60070.20222222222,2023-05-06 04:51:12,-156.6826566979289,4.145925239946508e-14,6.047643724745125e-13
60070.202569444446,2023-05-06 04:51:42,-163.03512601926923,4.314015719456987e-14,6.049044815107662e-13
60070.20291666667,2023-05-06 04:52:12,-167.7721353881061,4.439360075482216e-14,6.052718750626703e-13
60070.20326388889,2023-05-06 04:52:42,-171.8962940275669,4.548488001681785e-14,6.058496514597043e-13
60070.20361111111,2023-05-06 04:53:12,-176.50080742314458,4.670326427878509e-14,6.06620966396576e-13
60070.20395833333,2023-05-06 04:53:42,-182.7653067857027,4.836089164930707e-14,6.075686251404167e-13
60070.204305555555,2023-05-06 04:54:12,-190.6922068335116,5.0458401078580004e-14,6.086747088554796e-13
60070.20465277778,2023-05-06 04:54:42,-200.16789463162425,5.296572984335756e-14,6.099204790421001e-13
60070.205,2023-05-06 04:55:12,-211.444611672312,5.594962268689397e-14,6.112862631182226e-13
60070.205347222225,2023-05-06 04:55:42,-224.2795549966395,5.934583236338688e-14,6.127513972406997e-13
60070.20569444444,2023-05-06 04:56:12,-238.5522251650691,6.312247393558114e-14,6.142942301459708e-13
60070.206041666665,2023-05-06 04:56:42,-254.40415219590068,6.73169971689738e-14,6.158920982552477e-13
60070.20638888889,2023-05-06 04:57:12,-270.97927729412913,7.170288332563382e-14,6.175213845861104e-13
60070.20673611111,2023-05-06 04:57:42,-287.1401113085449,7.597914536069274e-14,6.191575824675662e-13
60070.207083333335,2023-05-06 04:58:12,-303.2048771046102,8.022998711889335e-14,6.207754175704143e-13
60070.20743055556,2023-05-06 04:58:42,-320.4659424610436,8.479737753961943e-14,6.22348979954056e-13
60070.20777777778,2023-05-06 04:59:12,-339.40471825376153,8.980870107902653e-14,6.238517546400393e-13
60070.208125,2023-05-06 04:59:42,-358.89887683838606,9.496698252579389e-14,6.252567215577795e-13
60070.20847222222,2023-05-06 05:00:12,-377.13310055434704,9.97918769926129e-14,6.265365775098765e-13
60070.20881944445,2023-05-06 05:00:42,-392.8974126838147,1.039632167519303e-13,6.276639224456166e-13
60070.20916666667,2023-05-06 05:01:12,-406.0633917339146,1.0744702063953297e-13,6.28611470449044e-13
60070.20951388889,2023-05-06 05:01:42,-417.1964470669627,1.1039289965867622e-13,6.293522636980527e-13
60070.209861111114,2023-05-06 05:02:12,-426.6140991188586,1.1288487178666128e-13,6.298598119378394e-13
60070.21020833333,2023-05-06 05:02:42,-434.11682744696736,1.14870142613664e-13,6.301083103158659e-13
60070.21055555555,2023-05-06 05:03:12,-439.51291850954294,1.1629798348672966e-13,6.300728769263138e-13
60070.21090277778,2023-05-06 05:03:42,-442.9138470515609,1.17197891350099e-13,6.297297780352059e-13
60070.21125,2023-05-06 05:04:12,-444.41410457342863,1.175948692707838e-13,6.290566393861494e-13
60070.211597222224,2023-05-06 05:04:42,-443.8554545901716,1.1744704684329287e-13,6.280326632944104e-13
60070.21194444445,2023-05-06 05:05:12,-441.0677404589951,1.1670939951066677e-13,6.266388330138135e-13
60070.21229166666,2023-05-06 05:05:42,-435.87888642027974,1.1533639490512305e-13,6.248581207339663e-13
60070.21263888889,2023-05-06 05:06:12,-427.99692364409566,1.1325077617087468e-13,6.226756301399905e-13
60070.21298611111,2023-05-06 05:06:42,-417.25345949456096,1.1040798551869109e-13,6.200787667881836e-13
60070.21333333333,2023-05-06 05:07:12,-403.8487606085837,1.0686101480626567e-13,6.170574065992948e-13
60070.21368055556,2023-05-06 05:07:42,-388.35841646045446,1.0276216876084783e-13,6.136039184361524e-13
60070.21402777778,2023-05-06 05:08:12,-371.7239719554782,9.836058630245042e-14,6.09713248215272e-13
60070.214375,2023-05-06 05:08:42,-354.8710306584835,9.390118816847235e-14,6.053829313213737e-13
60070.21472222222,2023-05-06 05:09:12,-338.29039864242077,8.951384484545297e-14,6.00612987638757e-13
60070.21506944444,2023-05-06 05:09:42,-322.3575249090791,8.529790258687272e-14,5.954059164848416e-13
60070.215416666666,2023-05-06 05:10:12,-307.55250030755997,8.138039656118644e-14,5.897665528719708e-13
60070.21576388889,2023-05-06 05:10:42,-294.40626057982445,7.790181582696492e-14,5.837019286003617e-13
60070.21611111111,2023-05-06 05:11:12,-283.22501324117184,7.494318488896797e-14,5.772209727867851e-13
60070.216458333336,2023-05-06 05:11:42,-273.8883580751717,7.247264506502149e-14,5.703342536279237e-13
60070.21680555555,2023-05-06 05:12:12,-266.1277364268899,7.041913398425665e-14,5.630534932279296e-13
60070.217152777775,2023-05-06 05:12:42,-260.0207762531936,6.880319251012858e-14,5.553909432894185e-13
60070.2175,2023-05-06 05:13:12,-255.62267900258303,6.763942730577672e-14,5.473582387456847e-13
60070.21784722222,2023-05-06 05:13:42,-252.64983116090295,6.685279238643757e-14,5.389639539239225e-13
60070.218194444446,2023-05-06 05:14:12,-250.6639235019684,6.632730827346052e-14,5.302070687260978e-13
60070.21854166667,2023-05-06 05:14:42,-249.10025925561783,6.591355252011985e-14,5.211310446800287e-13
60070.21888888889,2023-05-06 05:15:12,-247.48185439780352,6.548531204412382e-14,5.118162377974073e-13
60070.21923611111,2023-05-06 05:15:42,-245.73126777261496,6.502209541076826e-14,5.023292468524263e-13
60070.21958333333,2023-05-06 05:16:12,-244.10786267369983,6.459253183837965e-14,4.92729817778443e-13
60070.219930555555,2023-05-06 05:16:42,-242.5688506737351,6.418529923014428e-14,4.830728525020154e-13
60070.22027777778,2023-05-06 05:17:12,-240.71172290667892,6.369389111609324e-14,4.73409220703804e-13
60070.220625,2023-05-06 05:17:42,-238.3496930114925,6.306888260740798e-14,4.637860560057136e-13
60070.220972222225,2023-05-06 05:18:12,-235.94333490356803,6.243214456465014e-14,4.542470049260121e-13
60070.22131944444,2023-05-06 05:18:42,-234.2415675446391,6.198184582740683e-14,4.4483228693896934e-13
60070.221666666665,2023-05-06 05:19:12,-233.7059195972979,6.18401098885729e-14,4.3557876762078946e-13
60070.22201388889,2023-05-06 05:19:42,-234.3192736394703,6.200240736667656e-14,4.265200398269718e-13
60070.22236111111,2023-05-06 05:20:12,-235.90046540647745,6.242080101624743e-14,4.176865033814836e-13
60070.222708333335,2023-05-06 05:20:42,-238.4015619046986,6.308260745469123e-14,4.0910552612104077e-13
60070.22305555556,2023-05-06 05:21:12,-241.7637910507619,6.397227520560395e-14,4.0080151235238066e-13
60070.22340277778,2023-05-06 05:21:42,-245.97627710923553,6.508692647848982e-14,3.927960881859855e-13
60070.22375,2023-05-06 05:22:12,-251.027242064476,6.642344473362697e-14,3.8510821474731345e-13
60070.22409722222,2023-05-06 05:22:42,-256.8007143139839,6.795114312895817e-14,3.7775437139531404e-13
60070.22444444445,2023-05-06 05:23:12,-263.1338528096676,6.962693286157374e-14,3.707487307733039e-13
60070.22479166667,2023-05-06 05:23:42,-270.22440484911203,7.150313915555824e-14,3.641033059407715e-13
60070.22513888889,2023-05-06 05:24:12,-278.8354391492903,7.378167496797954e-14,3.5782816065735527e-13
60070.225486111114,2023-05-06 05:24:42,-289.4772886633873,7.659757772518562e-14,3.519315411961118e-13
60070.22583333333,2023-05-06 05:25:12,-301.7592980377376,7.984747747385715e-14,3.4642006034817586e-13
60070.22618055555,2023-05-06 05:25:42,-314.5873177424073,8.324185511545251e-14,3.4129884887107134e-13
60070.22652777778,2023-05-06 05:26:12,-326.65809143334627,8.643586052521702e-14,3.3657174715094657e-13
60070.226875,2023-05-06 05:26:42,-336.88519126549363,8.914201781276529e-14,3.3224141115632377e-13
60070.227222222224,2023-05-06 05:27:12,-344.7555704712868,9.122457145877322e-14,3.283094573675356e-13
60070.22756944445,2023-05-06 05:27:42,-349.87110383436084,9.257817493555404e-14,3.2477648838559746e-13
60070.22791666666,2023-05-06 05:28:12,-351.25480153784156,9.294431036842308e-14,3.2164209358563767e-13
60070.22826388889,2023-05-06 05:28:42,-347.8327240906656,9.20388063668761e-14,3.1890473405537274e-13
60070.22861111111,2023-05-06 05:29:12,-339.99526297301054,8.996496306158735e-14,3.1656149636126073e-13
60070.22895833333,2023-05-06 05:29:42,-329.5234901458025,8.719406370448693e-14,3.146075564575511e-13
60070.22930555556,2023-05-06 05:30:12,-317.30721336603165,8.396155722886154e-14,3.1303509340733093e-13
60070.22965277778,2023-05-06 05:30:42,-301.9823263324797,7.990649221460003e-14,3.1183135573530264e-13
60070.23,2023-05-06 05:31:12,-281.1937321163714,7.440569466112654e-14,3.109753996007439e-13
60070.23034722222,2023-05-06 05:31:42,-252.90019737184048,6.691904091802565e-14,3.104352973630373e-13
60070.23069444444,2023-05-06 05:32:12,-214.06595638021827,5.664324758553615e-14,3.1020253583481856e-13
60070.231041666666,2023-05-06 05:32:42,-153.26531229913235,4.055500079337473e-14,3.111148442686257e-13
60070.23138888889,2023-05-06 05:33:12,-95.3836018294096,2.5239122863735845e-14,3.148194547540842e-13
60070.23173611111,2023-05-06 05:33:42,3.5394015312194824,-9.365487190377808e-16,3.189118146892789e-13
60070.232083333336,2023-05-06 05:34:12,64.40849448367953,-1.7042907528793016e-14,3.2000597636036725e-13
60070.23243055555,2023-05-06 05:34:42,104.3605850338936,-2.761449114191095e-14,3.1923548337327805e-13
60070.232777777775,2023-05-06 05:35:12,137.60164295881987,-3.6410291772172885e-14,3.1822886549650024e-13
60070.233125,2023-05-06 05:35:42,164.97664410993457,-4.365389553840079e-14,3.173760813372954e-13
60070.23347222222,2023-05-06 05:36:12,186.6258760690689,-4.93824234493025e-14,3.16807729163249e-13
60070.233819444446,2023-05-06 05:36:42,203.3976612612605,-5.3820347148881137e-14,3.1657685156999935e-13
60070.23416666667,2023-05-06 05:37:12,215.56696983799335,-5.704042553179006e-14,3.1670707836535443e-13
60070.23451388889,2023-05-06 05:37:42,222.80284456536177,-5.895508515637916e-14,3.172090060203255e-13
60070.23486111111,2023-05-06 05:38:12,225.01159354671836,-5.95395345360043e-14,3.180866953377313e-13
60070.23520833333,2023-05-06 05:38:42,222.6902608536184,-5.892529477230216e-14,3.1934063631282557e-13
60070.235555555555,2023-05-06 05:39:12,216.9702998436987,-5.74117557998136e-14,3.2096918770578226e-13
60070.23590277778,2023-05-06 05:39:42,209.44571377709508,-5.542070127271136e-14,3.229692785641095e-13
60070.23625,2023-05-06 05:40:12,201.5919469147921,-5.334254336108923e-14,3.2533685793360154e-13
60070.236597222225,2023-05-06 05:40:42,194.2838479988277,-5.140877274535758e-14,3.280670586311118e-13
60070.23694444444,2023-05-06 05:41:12,187.91809336096048,-4.972435256889084e-14,3.3115426605662687e-13
60070.237291666665,2023-05-06 05:41:42,182.6050402894616,-4.83184840896009e-14,3.3459214949945276e-13
60070.23763888889,2023-05-06 05:42:12,177.9376029446721,-4.708344974046177e-14,3.383735964492527e-13
60070.23798611111,2023-05-06 05:42:42,172.55727530270815,-4.565977997125399e-14,3.424906562931063e-13
60070.238333333335,2023-05-06 05:43:12,164.74673945456743,-4.359306126780851e-14,3.4693443415760296e-13
60070.23868055556,2023-05-06 05:43:42,154.21969295293093,-4.0807536136117135e-14,3.5169492799650863e-13
60070.23902777778,2023-05-06 05:44:12,142.20969128981233,-3.762961140109564e-14,3.5676096006971043e-13
60070.239375,2023-05-06 05:44:42,129.31059029325843,-3.4216425186278356e-14,3.621200775276429e-13
60070.23972222222,2023-05-06 05:45:12,114.40871539711952,-3.0273291941254425e-14,3.6775848843432103e-13
60070.24006944445,2023-05-06 05:45:42,96.18559715524316,-2.5451336055276425e-14,3.736609214668081e-13
60070.24041666667,2023-05-06 05:46:12,74.08262048661709,-1.9602744336214968e-14,3.7981051294997446e-13
60070.24076388889,2023-05-06 05:46:42,47.96572729572654,-1.2692044138052483e-14,3.861887071654497e-13
60070.241111111114,2023-05-06 05:47:12,18.34557346254587,-4.854358335670674e-15,3.9277513019646203e-13
60070.24145833333,2023-05-06 05:47:42,-13.712679032236338,3.62846426689326e-15,3.995475355016354e-13
60070.24180555555,2023-05-06 05:48:12,-47.58599806576967,1.2591565308295416e-14,4.0648175067776334e-13
60070.24215277778,2023-05-06 05:48:42,-82.99135447666049,2.1960053427322467e-14,4.135515893338145e-13
60070.2425,2023-05-06 05:49:12,-118.82520658150317,3.144192430039539e-14,4.2072878929009e-13
60070.242847222224,2023-05-06 05:49:42,-153.30068009346724,4.0564359342323574e-14,4.279829451148199e-13
60070.24319444445,2023-05-06 05:50:12,-185.4725549891591,4.907724717288928e-14,4.352814517541252e-13
60070.24354166666,2023-05-06 05:50:42,-215.98064666613936,5.714988711733734e-14,4.425894032622959e-13
60070.24388888889,2023-05-06 05:51:12,-245.95549115538597,6.508142637959455e-14,4.498693284708607e-13
60070.24423611111,2023-05-06 05:51:42,-275.476379070431,7.28928457729086e-14,4.570806500484502e-13
60070.24458333333,2023-05-06 05:52:12,-303.7758571282029,8.03810721554384e-14,4.641785927211732e-13
60070.24493055556,2023-05-06 05:52:42,-329.8155082203448,8.727133359071943e-14,4.711099584403422e-13
60070.24527777778,2023-05-06 05:53:12,-352.26551216095686,9.321175098827001e-14,4.778285580430171e-13
60070.245625,2023-05-06 05:53:42,-370.56507532671094,9.80539346994617e-14,4.843361573741224e-13
60070.24597222222,2023-05-06 05:54:12,-385.2751596271992,1.0194631890256549e-13,4.906305506834081e-13
60070.24631944444,2023-05-06 05:54:42,-396.1765961498022,1.0483091007450801e-13,4.967057990678247e-13
60070.246666666666,2023-05-06 05:55:12,-402.0866984203458,1.0639476166411637e-13,5.025548016984465e-13
60070.24701388889,2023-05-06 05:55:42,-402.2677316628397,1.0644266424026248e-13,5.081703065086624e-13
60070.24736111111,2023-05-06 05:56:12,-396.6362715885043,1.0495254319228011e-13,5.135455370133044e-13
60070.247708333336,2023-05-06 05:56:42,-385.2603434585035,1.0194239844773983e-13,5.186745414052595e-13
60070.24805555555,2023-05-06 05:57:12,-368.44314175471663,9.749245724311619e-14,5.235524373356166e-13
60070.248402777775,2023-05-06 05:57:42,-346.8934762105346,9.17902752546989e-14,5.2817560849228e-13
60070.24875,2023-05-06 05:58:12,-321.096826761961,8.496431363846936e-14,5.325418186799921e-13
60070.24909722222,2023-05-06 05:58:42,-291.615818914026,7.716344677089663e-14,5.366503531636749e-13
60070.249444444446,2023-05-06 05:59:12,-260.35197120159864,6.889082885258494e-14,5.40502077710958e-13
60070.24979166667,2023-05-06 05:59:42,-229.9051744602621,6.083440794769887e-14,5.440995064374738e-13
60070.25013888889,2023-05-06 06:00:12,-201.73977296426892,5.3381659097480476e-14,5.485886918313871e-13
60070.25048611111,2023-05-06 06:00:42,-176.26861214265227,4.6641823893851776e-14,5.545665673962095e-13
60070.25083333333,2023-05-06 06:01:12,-153.35559636726975,4.0578890546378953e-14,5.60333475382823e-13
60070.251180555555,2023-05-06 06:01:42,-132.55996527150273,3.507623098867332e-14,5.658950785131041e-13
60070.25152777778,2023-05-06 06:02:12,-113.69436080753805,3.008426905986895e-14,5.712587456778629e-13
60070.251875,2023-05-06 06:02:42,-96.98956687748432,2.566407168497784e-14,5.764334940789701e-13
60070.252222222225,2023-05-06 06:03:12,-82.78571309521794,2.1905639377186478e-14,5.814299467486526e-13
60070.25256944444,2023-05-06 06:03:42,-71.32046898454428,1.8871861041896206e-14,5.862602161259884e-13
60070.252916666665,2023-05-06 06:04:12,-62.39589897170663,1.6510361635919997e-14,5.909378177129769e-13
60070.25326388889,2023-05-06 06:04:42,-54.592344649136066,1.444549028965397e-14,5.954775614129951e-13
60070.25361111111,2023-05-06 06:05:12,-46.01753879338503,1.2176540759806662e-14,5.998954880332899e-13
60070.253958333335,2023-05-06 06:05:42,-36.13931541889906,9.562698457332332e-15,6.042088199594047e-13
60070.25430555556,2023-05-06 06:06:12,-26.190822578966618,6.930262396203926e-15,6.084358835537258e-13
60070.25465277778,2023-05-06 06:06:42,-19.19967508688569,5.080359193484606e-15,6.125959505230725e-13
60070.255,2023-05-06 06:07:12,-20.063413187861443,5.308909925838008e-15,6.167090865346645e-13
60070.25534722222,2023-05-06 06:07:42,-31.854135632514954,8.428811950140289e-15,6.207958781351009e-13
60070.25569444445,2023-05-06 06:08:12,-51.39508832246065,1.3599475422233265e-14,6.248772021645733e-13
60070.25604166667,2023-05-06 06:08:42,-72.42328790947795,1.916367411887179e-14,6.289741959323819e-13
60070.25638888889,2023-05-06 06:09:12,-90.8010707423091,2.4026555263897552e-14,6.331083405171267e-13
60070.256736111114,2023-05-06 06:09:42,-105.48713765665887,2.791258431005623e-14,6.373014869017036e-13
60070.25708333333,2023-05-06 06:10:12,-116.87104967609048,3.0924841643788036e-14,6.415756944346884e-13
60070.25743055555,2023-05-06 06:10:42,-125.32696918770672,3.316233307193979e-14,6.459531394463507e-13
60070.25777777778,2023-05-06 06:11:12,-131.48251112923026,3.479112959854662e-14,6.504560219884174e-13
60070.258125,2023-05-06 06:11:42,-136.3732591792941,3.608525341609655e-14,6.551065074881272e-13
60070.258472222224,2023-05-06 06:12:12,-140.9935334213078,3.730780810077803e-14,6.599266659095962e-13
60070.25881944445,2023-05-06 06:12:42,-145.75092582032084,3.8566645143694893e-14,6.649384117854602e-13
60070.25916666666,2023-05-06 06:13:12,-150.50355855748057,3.9824222749056434e-14,6.701635108162778e-13
60070.25951388889,2023-05-06 06:13:42,-155.28116432204845,4.1088408380272994e-14,6.756236667220466e-13
60070.25986111111,2023-05-06 06:14:12,-160.54832465574145,4.248213334195802e-14,6.813405736034613e-13
60070.26020833333,2023-05-06 06:14:42,-166.64678310975432,4.409582520563391e-14,6.873361068777268e-13
60070.26055555556,2023-05-06 06:15:12,-173.10174116492271,4.580384918784868e-14,6.936325599009697e-13
60070.26090277778,2023-05-06 06:15:42,-178.72156524285674,4.7290891275326495e-14,7.002532296058446e-13
60070.26125,2023-05-06 06:16:12,-182.6031450368464,4.831798259340349e-14,7.072233379292504e-13
60070.26159722222,2023-05-06 06:16:42,-184.7967828772962,4.8898433466632963e-14,7.145717388400973e-13
60070.26194444444,2023-05-06 06:17:12,-185.76142051443455,4.915368287403384e-14,7.223340883258824e-13
60070.262291666666,2023-05-06 06:17:42,-185.8714548200369,4.918279866862598e-14,7.30559297850222e-13
60070.26263888889,2023-05-06 06:18:12,-185.6778612062335,4.9131572536348475e-14,7.393238297138303e-13
60070.26298611111,2023-05-06 06:18:42,-185.0362575352192,4.896180002228976e-14,7.487680409078233e-13
60070.263333333336,2023-05-06 06:19:12,-180.60672568157315,4.778971701704794e-14,7.5920462255353e-13
60070.26368055555,2023-05-06 06:19:42,-162.49591594561934,4.299747869389265e-14,7.715325061031464e-13
60070.264027777775,2023-05-06 06:20:12,-105.81146007403731,2.7998402135999918e-14,7.891000383182804e-13
60070.264375,2023-05-06 06:20:42,-257.4391456358135,6.812007621874159e-14,7.854121780263162e-13
60070.26472222222,2023-05-06 06:21:12,-213.3040989823639,5.64416551514039e-14,7.620923001617561e-13
60070.265069444446,2023-05-06 06:21:42,-199.2580050639808,5.272496713205571e-14,7.577617880372293e-13
60070.26541666667,2023-05-06 06:22:12,-201.2817066796124,5.326045177235914e-14,7.573021268857402e-13
60070.26576388889,2023-05-06 06:22:42,-208.49930623546243,5.517027566742594e-14,7.582473936610533e-13
60070.26611111111,2023-05-06 06:23:12,-216.69690188020468,5.73394129163517e-14,7.599744335786958e-13
60070.26645833333,2023-05-06 06:23:42,-223.88160128891468,5.924053121800438e-14,7.622593353228327e-13
60070.266805555555,2023-05-06 06:24:12,-228.92089796438813,6.057396197024793e-14,7.650012989221574e-13
60070.26715277778,2023-05-06 06:24:42,-230.40616051107645,6.09669721227458e-14,7.681464476324517e-13
60070.2675,2023-05-06 06:25:12,-226.388964548707,5.990399588241385e-14,7.716612231961122e-13
60070.267847222225,2023-05-06 06:25:42,-216.1722784936428,5.720059414817071e-14,7.75521583121395e-13
60070.26819444444,2023-05-06 06:26:12,-202.1884602829814,5.3500384687070156e-14,7.797079649313629e-13
60070.268541666665,2023-05-06 06:26:42,-188.4098134599626,4.985446491268217e-14,7.842027110210115e-13
60070.26888888889,2023-05-06 06:27:12,-177.40642648935318,4.694289698756725e-14,7.889884323517984e-13
60070.26923611111,2023-05-06 06:27:42,-171.29095398262143,4.532470309462484e-14,7.94047268156276e-13
60070.269583333335,2023-05-06 06:28:12,-171.94698002934456,4.549829186331769e-14,7.993602872237754e-13
60070.26993055556,2023-05-06 06:28:42,-178.7702312208712,4.730376861036977e-14,8.04907130959889e-13
60070.27027777778,2023-05-06 06:29:12,-189.6026812568307,5.0170105508213385e-14,8.106658334228724e-13
60070.270625,2023-05-06 06:29:42,-203.50603410601616,5.3849023310101933e-14,8.166128508618895e-13
60070.27097222222,2023-05-06 06:30:12,-220.93842216208577,5.846174683402954e-14,8.227229274899001e-13
60070.27131944445,2023-05-06 06:30:42,-242.0536980368197,6.404898648406096e-14,8.289690646007728e-13
60070.27166666667,2023-05-06 06:31:12,-265.6265906393528,7.028652754183153e-14,8.353223925130855e-13
60070.27201388889,2023-05-06 06:31:42,-289.7001757696271,7.665655510653037e-14,8.417522755450527e-13
60070.272361111114,2023-05-06 06:32:12,-312.3906363286078,8.26605988928732e-14,8.482263629504759e-13
60070.27270833333,2023-05-06 06:32:42,-332.3347021378577,8.793792872428755e-14,8.54710800621406e-13
60070.27305555555,2023-05-06 06:33:12,-348.7172006107867,9.227284462013215e-14,8.61170317898611e-13
60070.27340277778,2023-05-06 06:33:42,-360.9488731510937,9.550942491436263e-14,8.675683358159806e-13
60070.27375,2023-05-06 06:34:12,-368.38180097565055,9.747622607308578e-14,8.738672329676168e-13
60070.274097222224,2023-05-06 06:34:42,-370.5597118660808,9.805251549281379e-14,8.800284359805319e-13
60070.27444444445,2023-05-06 06:35:12,-367.68757972866297,9.729253060540286e-14,8.860127733714735e-13
60070.27479166666,2023-05-06 06:35:42,-360.4964960925281,9.538972299555386e-14,8.917806221805678e-13
60070.27513888889,2023-05-06 06:36:12,-350.32823944836855,9.269913599915452e-14,8.972921965618772e-13
60070.27548611111,2023-05-06 06:36:42,-338.88491708412766,8.967115830088144e-14,9.025078495380771e-13
60070.27583333333,2023-05-06 06:37:12,-327.36644046008587,8.66232942955234e-14,9.073882476431612e-13
60070.27618055556,2023-05-06 06:37:42,-316.3016239069402,8.369547170240096e-14,9.11894734004211e-13
60070.27652777778,2023-05-06 06:38:12,-305.91729832440615,8.094771145632266e-14,9.159896245512598e-13
60070.276875,2023-05-06 06:38:42,-296.3244034983218,7.8409368947854e-14,9.196366060242758e-13
60070.27722222222,2023-05-06 06:39:12,-287.4183439165354,7.605276752260616e-14,9.228009693738535e-13
60070.27756944444,2023-05-06 06:39:42,-278.82163739204407,7.377802293303651e-14,9.254500582813582e-13
60070.277916666666,2023-05-06 06:40:12,-269.7804881595075,7.138567590553096e-14,9.275534857186902e-13
60070.27826388889,2023-05-06 06:40:42,-259.5647697262466,6.868253021032504e-14,9.290834625359673e-13
60070.27861111111,2023-05-06 06:41:12,-247.99620306119323,6.562141205357103e-14,9.30015158585383e-13
60070.278958333336,2023-05-06 06:41:42,-235.44513584673405,6.230031784637922e-14,9.30326817736542e-13
60070.27930555555,2023-05-06 06:42:12,-222.70209336653352,5.892842573235738e-14,9.300000764584375e-13
60070.279652777775,2023-05-06 06:42:42,-210.6157752014697,5.573030715340272e-14,9.290199678491494e-13
