MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho
60025.986597222225,25.12021112442017,100.28567554689944,129.4105088474229,2.743855999157976e-13,1.0954105883746704e-12,1.4135382831631507e-12,1.345580071504314e-12
60025.98694444444,25.765750624239445,104.49596909781297,129.04776978912867,2.8148968801277667e-13,1.1416138489000217e-12,1.4098411874914558e-12,1.3143653894786705e-12
60025.987291666665,23.565651889890432,108.16777033085624,128.64746773847276,2.575006763199896e-13,1.1819437096993581e-12,1.4057243187794878e-12,1.2834509691433546e-12
60025.98763888889,18.702016845345497,111.19890637925515,128.17009145706479,2.0439194948649493e-13,1.215278621742805e-12,1.4007545322734343e-12,1.252915309977611e-12
60025.98798611111,11.69690589606762,113.50560516106586,127.57975652433105,1.2785555856602976e-13,1.2406975551647551e-12,1.3945381092294058e-12,1.2228300082332622e-12
60025.988333333335,3.183083266019821,115.02818090716998,126.84367309363766,3.479897138626454e-14,1.2575424647963775e-12,1.386715012338827e-12,1.193259776292572e-12
60025.98868055556,-5.947830181568861,115.73430819287896,125.93304848906895,-6.50343721220688e-14,1.2654544323793327e-12,1.3769688252505508e-12,1.1642627272560457e-12
60025.98902777778,-14.653594147413967,115.62280863057822,124.81349087578968,-1.602471915554816e-13,1.2644154175702265e-12,1.364921887413591e-12,1.1358906193621602e-12
60025.989375,-22.214411482214928,114.72499065448841,123.44206458576437,-2.4296211943798437e-13,1.254763238010312e-12,1.3501030924708288e-12,1.108189222595244e-12
60025.98972222222,-28.15448660030961,113.10437649451197,123.38655163037281,-3.0796701526830324e-13,1.2371888621976946e-12,1.3496601294600215e-12,1.081198785370459e-12
60025.99006944445,-32.039048939943314,110.846174741971,123.50326226448847,-3.504968773238929e-13,1.2126214540008797e-12,1.3510859153203556e-12,1.0549546226523484e-12
60025.99041666667,-33.50558730214834,108.04792030900717,123.32957505538232,-3.6657649123172045e-13,1.1821260482492955e-12,1.34931892048949e-12,1.0294878992097189e-12
