MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,nrlmsise00_rho,rho_eff_360
60068.94909722222,-265.14176058396697,56.23546327569832,-76.47222621903607,9.060010469625237e-12,-1.921590491516338e-12,2.613089573871948e-12,6.760972325663538e-13,1.1256487741160691e-12,2.613089573871948e-12
60068.94944444444,-277.5806432440877,55.35214392977456,-78.56710556304704,9.484219094140181e-12,-1.8912408812985377e-12,2.6844366164867624e-12,6.786954898479304e-13,1.119059973803332e-12,2.6844366164867624e-12
60068.949791666666,-286.92743792012334,53.661522117008765,-80.71515022652204,9.802677106626189e-12,-1.8333087214529664e-12,2.7575771805542254e-12,6.816007231805646e-13,1.113016551935384e-12,2.7575771805542254e-12
60068.95013888889,-293.2000680193305,51.178477384025854,-82.88336367338744,1.0016020969004945e-11,-1.7483103128282787e-12,2.8313823872632225e-12,6.848356187365827e-13,1.1076835758280494e-12,2.8313823872632225e-12
60068.95048611111,-297.12315933406353,47.91902372427285,-85.04740201339426,1.0149029270991132e-11,-1.6368013032204197e-12,2.905019502317648e-12,6.884275779146105e-13,1.1032190091093441e-12,2.905019502317648e-12
60068.950833333336,-299.5509447604418,43.897650991690654,-87.19243744086474,1.0230899868902181e-11,-1.4992857797032415e-12,2.9779812495547443e-12,6.924132239670454e-13,1.0997710143379075e-12,2.9779812495547443e-12
60068.95118055555,-300.1236203946173,39.14438600378732,-89.30066697506031,1.0249360230124345e-11,-1.3367988584581573e-12,3.0496590152228386e-12,6.968481666932437e-13,1.0974752641121574e-12,3.0496590152228386e-12
60068.951527777775,-297.2899014092982,33.72243161996206,-91.33977711657245,1.0151458249942367e-11,-1.1515085277157492e-12,3.1189486409137944e-12,7.018306638299323e-13,1.0964517999477982e-12,3.1189486409137944e-12
60068.951875,-289.9888343587518,27.72019274160266,-93.26840874028292,9.901010579441831e-12,-9.464430663535012e-13,3.184438130893079e-12,7.07567915192248e-13,1.0967996021666628e-12,3.184438130893079e-12
60068.95222222222,-277.07322649657726,21.25185332149267,-95.03576275717037,9.458909673546158e-12,-7.255098715426923e-13,3.2443939352896703e-12,7.146062888485223e-13,1.098582587752097e-12,3.2443939352896703e-12
60068.952569444446,-246.27241460233927,14.639412187226117,-96.47611182236245,8.406377588551529e-12,-4.997085309736383e-13,3.293160647178693e-12,7.248593368004358e-13,1.1017873831115023e-12,3.293160647178693e-12
60068.95291666667,-87.45222556591034,10.045036619901657,-96.3909808199431,2.9847570671123218e-12,-3.4283854809454715e-13,3.289838072690089e-12,7.339938864396285e-13,1.1072969919381944e-12,3.289838072690089e-12
60068.95326388889,-234.668793939054,2.407450387875239,-97.68329683040207,8.008236861073948e-12,-8.215592969892851e-14,3.333510882540343e-12,7.008913763006398e-13,1.1150153149977237e-12,3.333510882540343e-12
60068.95361111111,-273.28578954935074,-6.410794627480209,-99.30924583705901,9.324822858366548e-12,2.1874362505711533e-13,3.388544743418953e-12,6.90602489109456e-13,1.1231686811623881e-12,3.388544743418953e-12
60068.95395833333,-266.3301356546581,-15.591673374113936,-100.84154757850487,9.086244036095295e-12,5.319328541625769e-13,3.4403576148960837e-12,6.858653139940767e-13,1.1331251003344191e-12,3.4403576148960837e-12
60068.954305555555,-244.6426552720368,-24.829896136249104,-102.1488303757188,8.345175830931767e-12,8.469898631960143e-13,3.484469825842486e-12,6.827810066035092e-13,1.1447521186692198e-12,3.484469825842486e-12
60068.95465277778,-215.88091192021966,-33.947423278043665,-103.17344372296655,7.363012430723028e-12,1.1578388166139698e-12,3.518918564386304e-12,6.805169584820208e-13,1.1579378138579042e-12,3.518918564386304e-12
60068.955,-183.64322081580758,-42.82197973461201,-103.89192387558121,6.262576362783158e-12,1.4603093808866404e-12,3.542908384295106e-12,6.788008431567799e-13,1.17255516615605e-12,3.542908384295106e-12
60068.955347222225,-149.57233062013984,-51.33969344434639,-104.2961752627012,5.099941793361558e-12,1.7505206154749676e-12,3.55616858348526e-12,6.775165054998351e-13,1.1884457605557009e-12,3.55616858348526e-12
60068.95569444444,-114.55266050994396,-59.37248282811294,-104.38614443153666,3.905297105182426e-12,2.024109996956335e-12,3.5587030965050972e-12,6.766037095295804e-13,1.205413301546199e-12,3.5587030965050972e-12
60068.956041666665,-79.80387928336859,-66.80539769368868,-104.17238560416128,2.7202390598414504e-12,2.2771656446591605e-12,3.5508774112483627e-12,6.760256645508775e-13,1.2232209389901144e-12,3.5508774112483627e-12
60068.95638888889,-46.72690049931407,-73.57646102433404,-103.67716590498156,1.592515353309847e-12,2.5075843373171206e-12,3.5334566754274455e-12,6.757562938514412e-13,1.2415905908901704e-12,3.5334566754274455e-12
60068.95673611111,-16.585811015218496,-79.66922713393966,-102.93279535036821,5.651796620924521e-13,2.714816105731062e-12,3.507547652687772e-12,6.757746010533608e-13,1.2602043878276244e-12,3.507547652687772e-12
60068.957083333335,9.860662817955017,-85.08966919512798,-101.97691858622987,-3.3596097302963223e-13,2.8990757097496295e-12,3.4744383240049317e-12,6.760618725103344e-13,1.2787083111460846e-12,3.4744383240049317e-12
60068.95743055556,32.84656023979187,-89.85986473547915,-100.84394817592717,-1.118936517699495e-12,3.061126747946555e-12,3.4353057178371775e-12,6.766001909372213e-13,1.2967183416256718e-12,3.4353057178371775e-12
60068.95777777778,53.42386265844107,-94.00431956934432,-99.55838308564077,-1.8196327518855804e-12,3.2018152599842157e-12,3.3909883256780903e-12,6.773716316430649e-13,1.313829333539625e-12,3.3909883256780903e-12
60068.958125,72.32711478695273,-97.53856268841773,-98.13784178090859,-2.4631040085915e-12,3.321681301096693e-12,3.342089784683067e-12,6.783578405536365e-13,1.3296266099135071e-12,3.342089784683067e-12
60068.95847222222,89.51689394935966,-100.47250137086958,-96.59968820934901,-3.0480363944586015e-12,3.421073132787053e-12,3.2892044435993914e-12,6.795397685002899e-13,1.343699911272736e-12,3.2892044435993914e-12
60068.958819444444,104.62395945191383,-102.81660678461193,-94.9637235942168,-3.561889368530935e-12,3.5003586227574736e-12,3.233009716305128e-12,6.808974484984167e-13,1.3556591225179557e-12,3.233009716305128e-12
60068.95916666667,117.47996356338263,-104.59542405437678,-93.25046805262325,-3.9989686028670515e-12,3.560384291159159e-12,3.1742067552132652e-12,6.824099180605764e-13,1.3651512295631103e-12,3.1742067552132652e-12
60068.95951388889,128.26505891233683,-105.85080747852723,-91.47834383690358,-4.3654443758488155e-12,3.6025852722837517e-12,3.113424848521744e-12,6.840551036116869e-13,1.371877230843599e-12,3.113424848521744e-12
60068.959861111114,137.43149223923683,-106.62324107022336,-89.66159910614056,-4.676742313596837e-12,3.6283490414112284e-12,3.0511507050690843e-12,6.858098038830784e-13,1.375608032289982e-12,3.0511507050690843e-12
60068.96020833333,145.52919848635793,-106.93390639840315,-87.80970306210513,-4.951602640117323e-12,3.638405342348032e-12,2.9877080478182975e-12,6.876496718372375e-13,1.3761979276250982e-12,2.9877080478182975e-12
60068.96055555555,152.84434785321355,-106.7815031045427,-85.9295932893292,-5.199780997269324e-12,3.6327181116052144e-12,2.9233339182292917e-12,6.895493261697991e-13,1.3735947034144237e-12,2.9233339182292917e-12
60068.96090277778,159.16435864940286,-106.1525824289769,-84.02964017352508,-5.414062843479387e-12,3.610838237560811e-12,2.8583142386578e-12,6.91482387671257e-13,1.3678450368462567e-12,2.8583142386578e-12
60068.96125,163.61161418259144,-105.04359419966737,-82.1247074477088,-5.564618214589433e-12,3.5726528372067408e-12,2.7931552733251724e-12,6.934215335375169e-13,1.3590947230793403e-12,2.7931552733251724e-12
60068.961597222224,165.27495949342847,-103.46878093642493,-80.23616037182225,-5.620491058806747e-12,3.5186537628038765e-12,2.7285840719310064e-12,6.953386707955632e-13,1.3475837205613033e-12,2.7285840719310064e-12
60068.96194444445,163.76592419669032,-101.45659969436626,-78.3876597311517,-5.568511080866358e-12,3.449815353202267e-12,2.665405235901459e-12,6.972049224726119e-13,1.3336357662344302e-12,2.665405235901459e-12
60068.96229166666,158.5934344753623,-99.06065233163535,-76.60584699275687,-5.392022455739967e-12,3.367965790131157e-12,2.6045242578443213e-12,6.989908559169499e-13,1.317644053447847e-12,2.6045242578443213e-12
60068.96263888889,149.0628281235695,-96.37177756608774,-74.92175240233652,-5.067450919953583e-12,3.2761974197886234e-12,2.5469951691847943e-12,7.006665806384259e-13,1.300053422569382e-12,2.5469951691847943e-12
60068.96298611111,134.72907904163003,-93.51082788500935,-73.36878328052936,-4.579712719142246e-12,3.1786213554549173e-12,2.493952696537085e-12,7.022019314523512e-13,1.2813407720169409e-12,2.493952696537085e-12
60068.96333333333,115.9892481341958,-90.60235190372914,-71.97644481424462,-3.942343833930109e-12,3.079471839958651e-12,2.4463982478216574e-12,7.035665738173994e-13,1.2619948088147796e-12,2.4463982478216574e-12
60068.96368055556,94.18134482949972,-87.75643959057828,-70.76361423290342,-3.2008465320783296e-12,2.9824897471952563e-12,2.404971702461522e-12,7.047302168632226e-13,1.2424967596927307e-12,2.404971702461522e-12
