MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60071.27861111111,-1554435.2930034434,31674.272742918227,-6693053.618340532,7370.431386914565,-751.0054683454894,-1725.8555462296688,-77.05131433413882,-146.04513832083336,6864903.998071699,28932922.70457595,58009787.99958994,50175.74493895814,50136.52628886868,616.0147913768888
60071.278958333336,-1332508.0552169825,9130.776895095361,-6741128.993724128,7423.359858457457,-751.7564888586875,-1478.8842307578486,-78.94722461478678,-145.3902957662856,6865212.965036516,28929253.987341445,58007182.133820705,51264.155769665966,51223.03491920302,592.3576263077557
60071.27930555555,-1109115.4367575592,-13422.84806422703,-6781770.908422289,7468.115160615306,-751.6806441203299,-1230.3366402248869,-80.84011772561487,-144.4174985847091,6865522.642721956,28925748.045618597,58004570.13352934,52185.873402959296,52144.12152942632,565.2124475687742
60071.279652777775,-884503.3299881519,-35961.79704865394,-6814936.139137518,7504.652317825759,-750.7783170666999,-980.4838297067967,-82.72780235628338,-142.87969809524697,6865832.800903601,28922411.516570777,58001953.93451349,52936.93192986309,52896.942745112014,532.7212638482451
60071.28,-658918.8449117693,-58461.29459149629,-6840589.605858084,7532.934965344585,-749.0507657442216,-729.5977705190941,-84.60502392079708,-140.18862908560078,6866143.180065947,28919249.574259732,57999335.720747635,53514.12005158093,53480.9636336453,492.42892050743103
60071.28034722222,-432610.05809136835,-80896.61156652222,-6858704.401422188,7552.935200386811,-746.5000910912706,-477.9513477828494,-86.45543664245751,-134.54057724152494,6866453.492768992,28916265.009044435,57996717.91276753,53914.994104152014,53901.46891253088,438.68087681382895
60071.280694444446,-205825.75196939826,-103243.09837179995,-6869261.821103263,7564.633831431303,-743.1292803604889,-225.818416083827,-88.19523002413095,-117.19125471778031,6866763.430861689,28913460.04400337,57994103.10672063,54137.887597024725,54189.114829466846,341.19395403936505
60071.28104166667,21184.852392106564,-125476.20555057503,-6872251.384210376,7568.02081238749,-738.9422118534213,26.526709652826302,-88.91211122634398,-39.430016464138724,6867072.672490979,28910839.13775702,57991494.01516824,54181.91733228016,54291.51282983113,250.61064764112234
60071.28138888889,248172.36632874783,-147571.5153066253,-6867670.836696716,7563.09501133285,-733.9436004624181,278.81008008321083,-87.48188853897317,4.936229113622391,6867380.879308982,28908407.20993179,57988893.49060626,54046.986294981274,54203.6286002692,169.89814045280218
60071.28173611111,474887.4948062891,-169504.76131513104,-6855526.13274634,7549.863663291551,-728.1390092037136,530.7581723760582,-85.67247440659261,14.9660977910124,6867687.681424991,28906165.994279128,57986304.652347095,53733.78338238376,53909.10151383583,116.80262038111687
60071.28208333333,701081.285885953,-191251.8611076416,-6835831.432334161,7528.342556714691,-721.5349098805431,782.0976774950465,-83.80794747462733,18.958833665904613,6867992.685215712,28904115.52728048,57983730.820526116,53243.77918608734,53423.32017722627,79.21913465857506
60071.282430555555,926505.3937045311,-212788.93461754304,-6808609.084816697,7498.55630096117,-714.1387005378639,1032.5559164991473,-81.92650417244693,21.04451655799124,6868295.474295547,28902256.20149388,57981175.50782848,52579.21855081224,52757.4136695638,49.13873128592968
60071.28277777778,1150912.3423132899,-234092.34364100802,-6773889.607524013,7460.538166319156,-705.9586499754774,1281.8611776016674,-80.03780218158923,22.2973816548871,6868595.614545139,28900587.71261116,57978642.37699393,51743.10965680116,51916.539267345666,25.371181674301624
60071.283125,1374055.7820004376,-255138.70563389582,-6731711.650335619,7414.330129701551,-697.0038155203582,1529.7428988655051,-78.14537134424059,23.114132649612724,6868892.651644441,28899109.463839795,57976135.26154864,50739.2100097701,50905.28149916408,7.76227593049407
60071.283472222225,1595690.7548384424,-275904.92319987173,-6682121.9592765765,7359.982805149728,-687.2839932581329,1775.9320929591217,-76.25079980808842,23.67445494226557,6869186.117514586,28897820.48914534,57973658.11140824,49572.00895795978,49728.70340292928,-3.8350737765431404
60071.28381944444,1815573.94514047,-296368.20102353377,-6625175.3230799595,7297.555210029089,-676.8097149439141,2020.1614593827424,-74.35490435780648,24.071374874969678,6869475.524906122,28896717.877820287,57971215.03844777,48246.707392131866,48392.73688146201,-8.330187730491161
60071.284166666665,2033463.9384136186,-316506.0743849047,-6560934.526768172,7227.114988965578,-665.592289084564,2262.165367766305,-72.4581459548505,24.35782941843488,6869760.378347838,28895798.15507051,57968810.224122934,46769.19401970724,46903.86600201072,-4.550883337855339
60071.28451388889,2249121.4810491866,-336296.42841788556,-6489470.290236079,7148.738717199393,-653.6438603511475,2501.680462291001,-70.56080293251162,24.566144579014455,6870040.178657777,28895060.33918444,57966447.88140779,45146.01885787576,45268.752251877515,6.0360377207398415
60071.28486111111,2462309.749480371,-355717.5257343659,-6410861.191855156,7062.511535260636,-640.9774084517746,2738.446363812797,-68.66305193260362,24.717170663922033,6870314.4257951705,28894504.85565731,57964132.23073551,43384.36385091765,43494.47883851727,20.142305932939053
60071.285208333335,2672794.594365585,-374748.0295181464,-6325193.574021577,6968.526704505877,-627.6066969054496,2972.2057924608257,-66.76500935700304,24.824957311808205,6870582.606313315,28894130.9350749,57961867.60574217,41492.01120548074,41588.81507006932,35.1016634516418
60071.28555555556,2880344.785075487,-393367.0292219627,-6232561.451704885,6866.885493070967,-613.5462006645887,3202.7046012917936,-64.86675407533171,24.89931638690813,6870844.191542917,28893936.03921704,57959658.46852801,39477.308948249636,39560.175040716145,49.50033650547266
60071.28590277778,3084732.250129303,-411554.05536247836,-6133066.414987858,6757.697126333444,-598.8110589003213,3429.6918530002476,-62.9683406107874,24.9473077832981,6871098.635621787,28893915.67102644,57957509.42621072,37349.13412246004,37417.59525137852,63.40599915012717
