MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60070.80326388889,-437.19661059975624,-197.88075438812376,-278.41010004830446,1.0285570073352929e-11,4.655380019151781e-12,6.549928621925212e-12,5.335967425305956e-13,6.5292151555653495e-12
60070.803611111114,-443.5802091471851,-203.6946723304068,-278.59453557649005,1.0435745988971545e-11,4.792156674062936e-12,6.554264025397617e-12,5.281278996810346e-13,6.533682693597484e-12
60070.80395833333,-447.11622612550855,-209.75542696366708,-278.85282419054874,1.0518963798595645e-11,4.934756588705042e-12,6.560358563174035e-12,5.228358006396247e-13,6.539058086851425e-12
60070.80430555555,-447.4213820397854,-216.00198554154485,-279.16220733533714,1.0526208826407271e-11,5.081746420707998e-12,6.567678275579742e-12,5.177049874079257e-13,6.544981399029346e-12
60070.80465277778,-444.30521642044187,-222.37022257534167,-279.49892612635676,1.0453002464172964e-11,5.23162096377267e-12,6.57566658134353e-12,5.12720390642904e-13,6.551056996029159e-12
60070.805,-437.4862971454859,-228.79874981809408,-279.8392833481232,1.0292722912439169e-11,5.382939191366244e-12,6.583767816983624e-12,5.078673225627042e-13,6.55687595795012e-12
60070.805347222224,-426.5647559687495,-235.22959817914912,-280.15998841553096,1.003595926601628e-11,5.534340642198458e-12,6.591435866098246e-12,5.031314928662064e-13,6.562038855770362e-12
60070.80569444445,-411.52457746118307,-241.60029413638014,-280.4367700572643,9.68232836734796e-12,5.6843588684491964e-12,6.5981014079991495e-12,4.984990611854568e-13,6.566189898322746e-12
60070.80604166666,-392.9604763351381,-247.85566244305423,-280.6485056563384,9.245813894068135e-12,5.831699281596523e-12,6.60326930877859e-12,4.939566340780791e-13,6.569062676879108e-12
60070.80638888889,-371.8065519221127,-253.94974110443144,-280.78491184287185,8.748382817861877e-12,5.97528349135676e-12,6.606698794257989e-12,4.894913226679799e-13,6.570510469810206e-12
60070.80673611111,-348.90061630681157,-259.83395430228364,-280.8452184073213,8.20973779880046e-12,6.11397210651933e-12,6.608373552265184e-12,4.850907414027007e-13,6.570490632289291e-12
60070.80708333333,-325.00792533531785,-265.4548414644475,-280.832504449019,7.647874351857243e-12,6.2465100551554616e-12,6.608367182823569e-12,4.807430658847992e-13,6.569026373207626e-12
60070.80743055556,-301.04526844993234,-270.75426850300283,-280.7527020262347,7.084355916639962e-12,6.371532141664538e-12,6.606820548793977e-12,4.764370394777162e-13,6.566187131534815e-12
60070.80777777778,-278.0113038495183,-275.67892395686357,-280.61631966494025,6.5426760736149655e-12,6.487786197171263e-12,6.603982122725023e-12,4.721620161552236e-13,6.5620857021044144e-12
60070.808125,-256.39423537254333,-280.19063255923487,-280.43786482136284,6.034319777658913e-12,6.594375544794374e-12,6.600194234621258e-12,4.679079342811081e-13,6.556842874826745e-12
60070.80847222222,-236.07736824452877,-284.26692719745137,-280.2352956819038,5.5565379356496e-12,6.690772506355185e-12,6.595880252916063e-12,4.636653627337837e-13,6.5505398864028285e-12
60070.80881944444,-216.70398798957467,-287.89739721119406,-280.02909145502167,5.100931193809575e-12,6.776731834403597e-12,6.591522108240081e-12,4.594255258386686e-13,6.543209972139627e-12
60070.809166666666,-197.77227145060897,-291.079842751349,-279.83955532134405,4.655683069413397e-12,6.852201705553081e-12,6.587598303370468e-12,4.551803063942122e-13,6.5348526696561e-12
60070.80951388889,-178.68032009527087,-293.8103514711683,-279.68249149471524,4.206617094555931e-12,6.917088834389292e-12,6.584480871437624e-12,4.5092229053017586e-13,6.525438591561998e-12
60070.80986111111,-158.96100752800703,-296.0731592126191,-279.5646534637651,3.742725119931197e-12,6.9710205512331104e-12,6.582329009076911e-12,4.4664475343140324e-13,6.51490505159663e-12
60070.810208333336,-138.9185137413442,-297.84128349541373,-279.4818695312366,3.2711566064089247e-12,7.0133595294676276e-12,6.5810448101312624e-12,4.423416559006277e-13,6.503177315853494e-12
60070.81055555555,-119.44407330080867,-299.0795252131919,-279.418570697618,2.8128885764111476e-12,7.04327436818049e-12,6.5802620743941016e-12,4.3800760053827905e-13,6.490189083788898e-12
60070.810902777775,-100.09644091501832,-299.7329562130695,-279.3424672661763,2.3575236500143964e-12,7.0594671149293535e-12,6.579219670682359e-12,4.336377377292747e-13,6.475786676202111e-12
60070.81125,-84.29102997481823,-299.81032416845363,-279.2329995718681,1.985505443140116e-12,7.062139716692328e-12,6.5774334554924435e-12,4.2922774050257514e-13,6.459979250446167e-12
60070.81159722222,-46.15181643143296,-298.89815408500533,-278.9265335004156,1.087259730291229e-12,7.041541406670888e-12,6.571043374539467e-12,4.2477372904194546e-13,6.4410171685889326e-12
60070.811944444446,-9.10879086330533,-296.97137708055476,-278.394800611337,2.146161541534072e-13,6.9970708296119914e-12,6.55938009118247e-12,4.2027217844790627e-13,6.418657887036445e-12
60070.81229166667,2.7173188887536526,-294.4069708816707,-277.75053520573096,-6.40327719122557e-14,6.9376084249319715e-12,6.5451047144095e-12,4.157197367259259e-13,6.394267222400487e-12
60070.81263888889,13.71237812936306,-291.19757163400453,-276.97684429807384,-3.2317461452118555e-13,6.8629716942247146e-12,6.527816257899699e-12,4.1111312741847693e-13,6.3676696371535614e-12
60070.81298611111,18.50718979164958,-287.4625047447781,-276.0890572840969,-4.3624467477724087e-13,6.775960494532718e-12,6.5078697717143054e-12,4.0644875368395244e-13,6.339114786459618e-12
