MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.96194444445,-418.968811750412,-431.89635162136204,-343.25776909695315,9.859160485355026e-12,1.0163370934185403e-11,8.077530685954388e-12,3.452090502994901e-13,8.077530685954388e-12
60068.96229166666,-410.0190552845597,-429.6869381223495,-343.7597336547547,9.648891760964228e-12,1.011173189052224e-11,8.089625150496087e-12,3.416520278449854e-13,8.089625150496087e-12
60068.96263888889,-401.45627196505666,-427.4049441013485,-344.1903048361749,9.447766785532788e-12,1.0058436041085674e-11,8.100084509868268e-12,3.381620121250459e-13,8.100084509868268e-12
60068.96298611111,-392.8216890655458,-424.9819453518217,-344.550537311948,9.244988482523912e-12,1.000187438581737e-11,8.108935524089349e-12,3.3472991938859705e-13,8.108935524089349e-12
60068.96333333333,-383.5501465573907,-422.3544393931205,-344.8372991446351,9.0272525711648e-12,9.940552058644356e-12,8.116105347051779e-12,3.313470508283287e-13,8.116105347051779e-12
60068.96368055556,-373.41393458098173,-419.4743617380038,-345.04588772446243,8.78919432364572e-12,9.873337167344017e-12,8.121484167933352e-12,3.280051846313523e-13,8.121484167933352e-12
60068.96402777778,-362.3752487003803,-416.31062338966876,-345.17146280399805,8.529917101371387e-12,9.799496843864853e-12,8.124958793506335e-12,3.246965547820531e-13,8.124958793506335e-12
60068.964375,-350.6940882541239,-412.85737009073296,-345.2111939223443,8.255533557483476e-12,9.718891727563477e-12,8.12646318058182e-12,3.2141386426709896e-13,8.12646318058182e-12
60068.96472222222,-338.914366774261,-409.14155117707946,-345.1662165855723,7.978841427015138e-12,9.632154544275394e-12,8.126024677889811e-12,3.1815029486005334e-13,8.126024677889811e-12
60068.96506944444,-327.32479752600193,-405.21614527522274,-345.039681698625,7.706632647293134e-12,9.540529767349009e-12,8.123717163161224e-12,3.148994920275127e-13,8.123717163161224e-12
60068.965416666666,-316.12740061432123,-401.1510434638709,-344.8360740853552,7.443660849857942e-12,9.445661183779095e-12,8.119646633919743e-12,3.1165557796137685e-13,8.119646633919743e-12
60068.96576388889,-306.1161684207618,-397.0358101234461,-344.56530551427414,7.208620988695902e-12,9.349655357588875e-12,8.11404606989766e-12,3.0841313504335384e-13,8.11404606989766e-12
60068.96611111111,-298.92139955610037,-392.9864453424389,-344.2483339451202,7.039912092233317e-12,9.255242457577216e-12,8.107408878957146e-12,3.05167163459454e-13,8.107408878957146e-12
60068.966458333336,-296.616751678288,-389.15101469792427,-343.9198402743144,6.986393639066768e-12,9.165909067302913e-12,8.100551876609363e-12,3.019130700890179e-13,8.100551876609363e-12
60068.96680555555,-300.9166336506605,-385.7097118249784,-343.6252977631935,7.088487554236125e-12,9.085900166600379e-12,8.0945463763988e-12,2.986465826659028e-13,8.0945463763988e-12
