utc,x_TLE,y_TLE,z_TLE
2020-03-02 14:09:59.982,-18893.364270278416,-17827.423473380204,-5217.7865918987745
2020-03-02 14:14:59.981,-18259.47943402195,-18227.567765040283,-6109.022326458462
2020-03-02 14:19:59.981,-17590.45290444829,-18592.63243648114,-6988.499327215019
2020-03-02 14:24:59.981,-16887.6428603351,-18921.989543393905,-7854.552736004477
2020-03-02 14:29:59.981,-16152.466845419447,-19215.08249564543,-8705.550483546549
2020-03-02 14:34:59.981,-15386.398525685254,-19471.426541085788,-9539.89618012269
2020-03-02 14:39:59.981,-14590.964388008999,-19690.609097527962,-10356.031886945751
2020-03-02 14:44:59.981,-13767.740389642398,-19872.289937013735,-11152.440765677084
2020-03-02 14:49:59.981,-12918.348567649671,-20016.201226756322,-11927.64960410761
2020-03-02 14:54:59.981,-12044.453617028597,-20122.147431383284,-12680.231216551452
2020-03-02 14:59:59.981,-11147.759445834654,-20190.005081289895,-13408.806718001271
2020-03-02 15:04:59.981,-10230.005715198207,-20219.722412059156,-14112.047671564063
2020-03-02 15:09:59.981,-9292.964371683993,-20211.31888000876,-14788.678109130466
2020-03-02 15:14:59.981,-8338.436178992657,-20164.88455898991,-15437.47642562859
2020-03-02 15:19:59.981,-7368.247255547607,-20080.579423592986,-16057.277147579507
2020-03-02 15:24:59.981,-6384.245624058728,-19958.63252390979,-16646.972576997054
2020-03-02 15:29:59.981,-5388.29777869897,-19799.34105696466,-17205.514311967738
2020-03-02 15:34:59.981,-4382.285275087961,-19603.06933986256,-17731.91464550163
2020-03-02 15:39:59.981,-3368.1013478387426,-19370.247689610358,-18225.247844467605
2020-03-02 15:44:59.981,-2347.6475600019116,-19101.37121445216,-18684.651310611665
2020-03-02 15:49:59.981,-1322.8304883319886,-18796.99852142419,-19109.32662581283
2020-03-02 15:54:59.981,-295.55844791186206,-18457.750344681237,-19498.54048385114
2020-03-02 15:59:59.981,732.2617407041736,-18084.308098976893,-19851.625511055998
2020-03-02 16:04:59.981,1758.7279390162191,-17677.412362498417,-20167.980978264477
2020-03-02 16:09:59.981,2781.9458302912853,-17237.861293064845,-20447.073406554817
2020-03-02 16:14:59.981,3800.0320092878887,-16766.508981495797,-20688.437069231502
2020-03-02 16:19:59.981,4811.11702009574,-16264.263745754468,-20891.674392523106
2020-03-02 16:24:59.981,5813.3483404544,-15732.08636925708,-21056.45625741951
2020-03-02 16:29:59.981,6804.893311143153,-15170.988286531985,-21182.522205019177
2020-03-02 16:34:59.981,7783.942009266509,-14582.029719262573,-21269.68054763279
2020-03-02 16:39:59.981,8748.710064264393,-13966.317765114276,-21317.808388156438
2020-03-02 16:44:59.981,9697.441416153231,-13325.004442817704,-21326.851549054114
2020-03-02 16:49:59.981,10628.411014761694,-12659.284694664784,-21296.824413954342
2020-03-02 16:54:59.981,11539.927459699935,-11970.394349498658,-21227.809682957504
2020-03-02 16:59:59.981,12430.33558035546,-11259.60804783061,-21119.958043683757
2020-03-02 17:04:59.981,13298.018955438654,-10528.237130968899,-20973.48775959287
